"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PMS2P43",2.82953607696955e-09,1.02959574450192,0.384,0.167,6.70203915191008e-05,18,"PMS2P4"
"NAPG3",2.86914364084401e-09,0.822921096581114,0.545,0.278,6.79585362770312e-05,18,"NAPG"
"FAM134A3",2.96028091022885e-09,0.882139343269376,0.812,0.67,7.01172136396807e-05,18,"FAM134A"
"PITPNA3",3.03691533051202e-09,0.796098610127439,0.295,0.111,7.19323765185076e-05,18,"PITPNA"
"HEY14",3.06453601607842e-09,1.26713218452697,0.277,0.101,7.25866000768334e-05,18,"HEY1"
"PRDX57",3.08833758874538e-09,0.721845220707774,0.911,0.559,7.31503641270231e-05,18,"PRDX5"
"TMEM2421",3.11306969652317e-09,0.71877420632359,0.411,0.183,7.37361688318478e-05,18,"TMEM242"
"TUSC24",3.17737409658838e-09,0.569914630128443,0.509,0.255,7.52592828517923e-05,18,"TUSC2"
"MBP4",3.21077565165829e-09,0.683923626964434,0.67,0.385,7.60504320851783e-05,18,"MBP"
"MPDU16",3.22408263451419e-09,0.686507210728265,0.554,0.283,7.6365621281103e-05,18,"MPDU1"
"EIF2B23",3.23385066379493e-09,0.579851963950191,0.446,0.205,7.65969868226466e-05,18,"EIF2B2"
"NDUFB56",3.25405553583681e-09,0.578611545407582,0.696,0.388,7.70755594218306e-05,18,"NDUFB5"
"MT2A5",3.33479283918124e-09,0.692167124128285,0.893,0.503,7.89879031888467e-05,18,"MT2A"
"PSMB46",3.34440117020259e-09,0.53793244287972,0.884,0.654,7.92154861174185e-05,18,"PSMB4"
"COX202",3.58743327488504e-09,0.646350214197394,0.786,0.583,8.4971944548927e-05,18,"COX20"
"LRPPRC6",3.62392052351588e-09,0.737384799656646,0.732,0.535,8.58361815199971e-05,18,"LRPPRC"
"TMEM198B4",3.72219670976787e-09,0.926437921295628,0.527,0.277,8.81639512675617e-05,18,"TMEM198B"
"NBPF36",3.95866245712895e-09,1.0280349965065,0.509,0.258,9.37648789595563e-05,18,"NBPF3"
"PCMT15",4.01172388562152e-09,0.692649097219135,0.696,0.439,9.50216919548312e-05,18,"PCMT1"
"TIMM8B7",4.04998640093712e-09,0.732543273971143,0.598,0.304,9.59279778925966e-05,18,"TIMM8B"
"RCHY14",4.07378448792286e-09,0.562729965617099,0.625,0.356,9.64916593809409e-05,18,"RCHY1"
"SLC25A175",4.08826883340844e-09,0.523266643461453,0.429,0.196,9.68347355881124e-05,18,"SLC25A17"
"VPS414",4.12367096937716e-09,0.781759922433417,0.759,0.571,9.76732705806675e-05,18,"VPS41"
"SDF42",4.18248911839742e-09,0.848612399719232,0.607,0.321,9.90664372583613e-05,18,"SDF4"
"SIRT26",4.18300723021463e-09,0.756784675176356,0.545,0.276,9.90787092548637e-05,18,"SIRT2"
"COX5A5",4.2725031760075e-09,0.775786747659651,0.875,0.55,0.000101198510226914,18,"COX5A"
"DUSP37",4.44844940323481e-09,0.584414953671701,0.482,0.234,0.00010536597256502,18,"DUSP3"
"CDK192",4.50080210198788e-09,1.61404650678582,0.554,0.319,0.000106605998587685,18,"CDK19"
"POFUT12",4.59474416713414e-09,1.47795031910422,0.75,0.561,0.000108831110342739,18,"POFUT1"
"ENO17",4.60982794919076e-09,0.752638758696163,0.929,0.838,0.000109188384804532,18,"ENO1"
"TFPT8",4.64177519259429e-09,0.801376578954808,0.464,0.213,0.000109945087211788,18,"TFPT"
"RWDD2B5",4.68471368175369e-09,1.00985997365283,0.42,0.19,0.000110962128266018,18,"RWDD2B"
"MTOR3",4.72436646811677e-09,0.836452781329405,0.527,0.28,0.000111901344163814,18,"MTOR"
"TNKS1BP14",4.84653564441283e-09,0.675966284683879,0.312,0.12,0.000114795043273562,18,"TNKS1BP1"
"ATP5G24",5.05043185351589e-09,0.549553435965892,0.938,0.817,0.000119624528882377,18,"ATP5G2"
"FNBP1L6",5.11787807601414e-09,1.55238065507497,0.348,0.147,0.000121222060108471,18,"FNBP1L"
"IMPACT6",5.23045104185043e-09,1.46292720271607,0.482,0.269,0.000123888463377269,18,"IMPACT"
"C1orf523",5.24725726256375e-09,0.613127604565304,0.625,0.376,0.000124286535521085,18,"C1orf52"
"DNAJA45",5.32926309533239e-09,0.594904704170588,0.464,0.232,0.000126228925676043,18,"DNAJA4"
"SEMA5A5",5.56766388528766e-09,2.61117582745613,0.679,0.44,0.000131875686786924,18,"SEMA5A"
"RAPGEF26",5.76239629504371e-09,1.17710808403917,0.33,0.132,0.000136488118644405,18,"RAPGEF2"
"LAMTOR45",5.77663590134241e-09,0.607437283223933,0.848,0.542,0.000136825397959196,18,"LAMTOR4"
"RNASEH15",5.89408988662704e-09,0.548568226864867,0.518,0.249,0.000139607413054648,18,"RNASEH1"
"LINC008396",6.01906540960796e-09,1.79873293639567,0.446,0.21,0.000142567583291974,18,"LINC00839"
"AMOTL16",6.26579066571009e-09,1.28847997916529,0.33,0.136,0.000148411517708009,18,"AMOTL1"
"CNIH48",6.34388598473359e-09,0.738909388475354,0.679,0.383,0.0001502612834344,18,"CNIH4"
"C19orf243",6.67536636369122e-09,0.553548161558407,0.652,0.342,0.00015811272769039,18,"C19orf24"
"ASL5",6.69398547359479e-09,0.602072318314203,0.509,0.261,0.000158553739927566,18,"ASL"
"MAGI2-AS36",6.77862647333266e-09,1.59237147158171,0.777,0.604,0.000160558546647357,18,"MAGI2-AS3"
"VPS33B2",6.90194104177562e-09,0.50794469003647,0.339,0.139,0.000163479375515497,18,"VPS33B"
"AGMO1",6.97557611466856e-09,3.29218551482151,0.625,0.404,0.00016522349585204,18,"AGMO"
"CCT54",7.20466256723219e-09,0.527316806691766,0.732,0.475,0.000170649637567462,18,"CCT5"
"CCDC865",7.25774056951632e-09,0.910613745187548,0.384,0.168,0.000171906843129564,18,"CCDC86"
"MRPL284",7.44141329192159e-09,0.506496254928382,0.58,0.309,0.000176257315232455,18,"MRPL28"
"SLC25A65",7.44739642132719e-09,0.745406659542831,0.982,0.855,0.000176399031635556,18,"SLC25A6"
"TCF124",7.51143811482296e-09,0.687061912910187,0.616,0.368,0.000177915923187697,18,"TCF12"
"MRPL355",7.61753900031462e-09,0.912209800783805,0.482,0.248,0.000180429028761452,18,"MRPL35"
"PSMG35",7.75276232839111e-09,0.607755064085178,0.518,0.282,0.000183631928510272,18,"PSMG3"
"AK46",8.18127698314237e-09,0.944306018145482,0.393,0.18,0.00019378172662271,18,"AK4"
"PSMF1",8.18759711931905e-09,0.520123062707657,0.768,0.526,0.000193931425368191,18,"PSMF1"
"ALDH3A23",8.20679587296033e-09,0.714543481253623,0.741,0.509,0.000194386167046938,18,"ALDH3A2"
"SEMA3E1",8.75360429173972e-09,2.46817772857358,0.527,0.291,0.000207337871254147,18,"SEMA3E"
"AP3M24",9.15443268640182e-09,0.850575093098893,0.429,0.205,0.000216831892610113,18,"AP3M2"
"CHCHD37",9.66446037634502e-09,0.574806304377756,0.616,0.342,0.000228912408474108,18,"CHCHD3"
"PFKL8",1.01496272648877e-08,0.602693011129094,0.777,0.486,0.000240404071396131,18,"PFKL"
"POLR2J8",1.02167308125409e-08,0.712348621714939,0.759,0.476,0.000241993486025845,18,"POLR2J"
"SMPD14",1.05366067789207e-08,1.01048939133918,0.384,0.159,0.000249570068165516,18,"SMPD1"
"NCKAP5L6",1.05639057296744e-08,0.659443927034185,0.33,0.132,0.000250216671113069,18,"NCKAP5L"
"RER16",1.05875780014165e-08,0.581280344943342,0.75,0.484,0.00025077737254155,18,"RER1"
"NDUFS44",1.0703333829311e-08,0.542109400009573,0.571,0.285,0.00025351916508106,18,"NDUFS4"
"AP1AR4",1.07101924017525e-08,0.680130063945855,0.321,0.136,0.000253681617227909,18,"AP1AR"
"KRTCAP28",1.140957478483e-08,0.600286081107066,0.821,0.572,0.000270247188353483,18,"KRTCAP2"
"SUPT4H14",1.16020846096721e-08,0.63199510801662,0.67,0.403,0.000274806976064694,18,"SUPT4H1"
"MBTPS13",1.17226411414444e-08,0.556377006730294,0.634,0.365,0.000277662478076251,18,"MBTPS1"
"SLC38A76",1.1731018315551e-08,1.09174526219609,0.304,0.121,0.000277860899822142,18,"SLC38A7"
"ALG145",1.19150663276185e-08,1.0328442292963,0.304,0.12,0.000282220261035971,18,"ALG14"
"MRPS114",1.21030145198427e-08,0.88989764170079,0.491,0.251,0.000286672001916994,18,"MRPS11"
"LOC1006529991",1.2140902901182e-08,0.591630249790944,0.339,0.137,0.000287569426117397,18,"LOC100652999"
"SEC136",1.25465505013101e-08,0.590932452924644,0.741,0.426,0.000297177595174031,18,"SEC13"
"PDHX4",1.27511157183115e-08,0.787427612255172,0.473,0.235,0.000302022926903927,18,"PDHX"
"PTPN147",1.28225380194359e-08,1.3561003808107,0.92,0.852,0.000303714635528359,18,"PTPN14"
"BOLA2B6",1.29433213890814e-08,0.620358757914457,0.67,0.37,0.000306575510421782,18,"BOLA2B"
"BOLA26",1.29433213890814e-08,0.620358757914457,0.67,0.37,0.000306575510421782,18,"BOLA2"
"CAPZA23",1.32170482560634e-08,0.782672619067611,0.812,0.498,0.000313059004993117,18,"CAPZA2"
"PLEKHH13",1.32677753663138e-08,1.69996063138581,0.723,0.552,0.000314260527326508,18,"PLEKHH1"
"NARS6",1.34040273830199e-08,0.641276029497774,0.661,0.398,0.00031748779259421,18,"NARS"
"TIGD62",1.37716667783058e-08,1.74144385458268,0.268,0.102,0.000326195699310951,18,"TIGD6"
"STYXL12",1.4968170348727e-08,0.951704892082417,0.464,0.234,0.000354536082879948,18,"STYXL1"
"SBDS5",1.5087842990166e-08,0.710891004215465,0.679,0.425,0.000357370649065072,18,"SBDS"
"KIF94",1.53014390251256e-08,1.18531989116285,0.295,0.115,0.000362429884749125,18,"KIF9"
"FBXO75",1.53178455404948e-08,0.650348906084478,0.786,0.503,0.000362818489472161,18,"FBXO7"
"SLC39A118",1.54710175615526e-08,1.02083179788519,0.527,0.31,0.000366446521962934,18,"SLC39A11"
"NEK45",1.55311988961233e-08,1.27616529414417,0.491,0.254,0.000367871977053576,18,"NEK4"
"CCT6A7",1.59106822400717e-08,0.589138560987406,0.839,0.549,0.000376860419538338,18,"CCT6A"
"POLR2J32",1.63927483338208e-08,0.525836698511851,0.723,0.465,0.000388278637034879,18,"POLR2J3"
"C19orf106",1.64184818347966e-08,0.537652224151067,0.741,0.423,0.000388888160738993,18,"C19orf10"
"CKAP43",1.65133814316708e-08,1.08837730791268,0.286,0.111,0.000391135952590555,18,"CKAP4"
"TXNDC177",1.65810996976062e-08,0.548262639010199,0.589,0.322,0.000392739927437501,18,"TXNDC17"
"MFSD55",1.67663579749972e-08,0.72911086395397,0.33,0.143,0.000397127954995783,18,"MFSD5"
"FAM133B",1.72874028011179e-08,1.5108757134474,0.33,0.135,0.000409469422747279,18,"FAM133B"
"C19orf705",1.74821257971387e-08,0.627875777436295,0.625,0.325,0.000414081631631027,18,"C19orf70"
"SLC39A135",1.8333876321407e-08,0.961648317584433,0.429,0.206,0.000434256194548846,18,"SLC39A13"
"PGAP22",1.94939994628162e-08,0.624107226932769,0.339,0.144,0.000461734871276265,18,"PGAP2"
"EIF2AK45",2.00083141973621e-08,1.05568844912567,0.67,0.433,0.00047391693007872,18,"EIF2AK4"
"RIOK13",2.04568988723052e-08,0.75525676600879,0.455,0.219,0.000484542106689422,18,"RIOK1"
"FBXO177",2.05612787448431e-08,1.67404608700825,0.607,0.367,0.000487014448350354,18,"FBXO17"
"TPI16",2.08792814629227e-08,0.650059617321068,0.964,0.739,0.000494546660730787,18,"TPI1"
"SCP22",2.11237273736757e-08,0.699915691901763,0.768,0.483,0.000500336606572884,18,"SCP2"
"GAL3ST44",2.19621886152388e-08,2.22737867736766,0.634,0.42,0.000520196399540546,18,"GAL3ST4"
"NADKD12",2.24781432208644e-08,1.12537704258681,0.661,0.434,0.000532417300329394,18,"NADKD1"
"YIPF25",2.33001398310066e-08,1.81273040868568,0.375,0.17,0.000551887112037223,18,"YIPF2"
"DYNLRB14",2.35310032147381e-08,0.526427774617834,0.804,0.504,0.000557355342144287,18,"DYNLRB1"
"ACTR82",2.36865117743287e-08,0.736147043221385,0.357,0.155,0.000561038717886749,18,"ACTR8"
"WDR83OS4",2.39512012839727e-08,0.53337760099788,0.83,0.519,0.000567308153612177,18,"WDR83OS"
"LRRC16A6",2.4432961299439e-08,1.1943635327896,0.455,0.23,0.000578719121338512,18,"LRRC16A"
"CAV25",2.48266233093292e-08,1.47308073489858,0.83,0.711,0.000588043399704771,18,"CAV2"
"RNF252",2.48760695717945e-08,0.68553887276424,0.348,0.151,0.000589214583877525,18,"RNF25"
"FMN15",2.54765049599016e-08,1.07365260298388,0.804,0.71,0.000603436496480229,18,"FMN1"
"MRPS344",2.59180297999887e-08,0.621656845053868,0.688,0.42,0.000613894453842533,18,"MRPS34"
"TCEAL37",2.61884937203317e-08,1.15515570443606,0.339,0.144,0.000620300662259777,18,"TCEAL3"
"ZFPL14",2.66876566769472e-08,1.17111139666045,0.348,0.153,0.000632123836050172,18,"ZFPL1"
"PEPD5",2.73263641003834e-08,0.56404581767946,0.545,0.288,0.000647252260081682,18,"PEPD"
"IFI44L2",2.76755757964273e-08,0.50222522017385,0.482,0.241,0.000655523688314176,18,"IFI44L"
"PUF605",2.86835422636825e-08,0.64490277851125,0.741,0.528,0.000679398382057583,18,"PUF60"
"HADH6",2.89612663319422e-08,0.503057042665722,0.464,0.225,0.000685976554338383,18,"HADH"
"MAL2",2.90559170607521e-08,1.54024809963475,0.277,0.109,0.000688218451500975,18,"MAL"
"CRADD1",2.97542190010082e-08,0.690684479511686,0.295,0.118,0.00070475843125788,18,"CRADD"
"PIGA2",3.06545014125426e-08,0.66162000497756,0.259,0.098,0.000726082520457484,18,"PIGA"
"DBN16",3.09060385113553e-08,0.667980468863687,0.348,0.154,0.000732040428179961,18,"DBN1"
"MRPL423",3.09969091518908e-08,0.527498723533347,0.67,0.432,0.000734192790171685,18,"MRPL42"
"NACAP11",3.10403610157632e-08,1.73321962506065,0.286,0.107,0.000735221991019367,18,"NACAP1"
"NPRL35",3.10931123132495e-08,0.883456748380754,0.438,0.234,0.000736471458251629,18,"NPRL3"
"CD911",3.30256621127998e-08,0.772226574869123,0.464,0.222,0.000782245832803775,18,"CD9"
"NDUFB27",3.30349800617488e-08,0.604131523905827,0.804,0.505,0.000782466537742583,18,"NDUFB2"
"KLHL203",3.44291023752767e-08,0.567794490702317,0.411,0.2,0.000815487718860804,18,"KLHL20"
"TEAD17",3.51627166157879e-08,0.690353823682888,0.375,0.166,0.000832864105761553,18,"TEAD1"
"HPS54",3.52051128869415e-08,0.694166295226361,0.598,0.364,0.000833868303840097,18,"HPS5"
"GSTZ11",3.57663368401635e-08,0.775045977650552,0.268,0.102,0.000847161454396113,18,"GSTZ1"
"QARS5",3.67928682808695e-08,0.646743857694748,0.732,0.463,0.000871475878100676,18,"QARS"
"FERMT26",3.87692787273325e-08,0.557780629773264,0.268,0.101,0.000918289135935598,18,"FERMT2"
"URB14",3.90909856701381e-08,1.10180372282161,0.732,0.591,0.000925909086582892,18,"URB1"
"AKR7A27",4.24429081465717e-08,0.635716594965459,0.741,0.538,0.0010053027223597,18,"AKR7A2"
"ZC2HC1A6",4.29325882551526e-08,0.538925645720298,0.321,0.132,0.00101690128541155,18,"ZC2HC1A"
"LOC1005068444",4.35188178391675e-08,1.67765396253727,0.259,0.099,0.00103078671933852,18,"LOC100506844"
"GTPBP6",4.35806000534246e-08,0.580046727155043,0.268,0.103,0.00103225009286542,18,"GTPBP6"
"MED145",4.40207517369341e-08,0.541759648444977,0.429,0.209,0.00104267552564102,18,"MED14"
"FTSJ12",4.53873629324754e-08,0.566273680757815,0.473,0.235,0.00107504507841861,18,"FTSJ1"
"ZC3H135",4.61285016132336e-08,0.845488449703795,0.696,0.485,0.00109259968921105,18,"ZC3H13"
"CDK56",4.61911557928738e-08,0.620647527180877,0.366,0.164,0.00109408371611001,18,"CDK5"
"MTPN4",4.62712869671742e-08,0.600232697804592,0.759,0.465,0.00109598170310449,18,"MTPN"
"LUZP64",4.62712869671742e-08,0.600232697804592,0.759,0.465,0.00109598170310449,18,"LUZP6"
"TMEM14B3",4.73280287749647e-08,0.578072678486276,0.75,0.458,0.00112101168956381,18,"TMEM14B"
"CETN36",4.99794118234055e-08,0.871158589999583,0.384,0.173,0.00118381234844918,18,"CETN3"
"FCER1G1",5.01082614442037e-08,0.852708883088378,0.295,0.119,0.00118686428056741,18,"FCER1G"
"TAX1BP37",5.10673687236829e-08,0.644033094958905,0.438,0.207,0.00120958169558915,18,"TAX1BP3"
"MRPS18C3",5.22306922030529e-08,0.697351289075395,0.571,0.297,0.00123713617552151,18,"MRPS18C"
"NFKBIL15",5.33780075075309e-08,0.615809079923034,0.339,0.145,0.00126431148582338,18,"NFKBIL1"
"PABPC3",5.49195507160555e-08,1.03765314815235,0.259,0.095,0.00130082447826049,18,"PABPC3"
"MGAT12",5.50497613654667e-08,0.739680309538107,0.679,0.459,0.00130390864770244,18,"MGAT1"
"UFC14",5.53495370686407e-08,0.547005985506578,0.732,0.471,0.00131100913500782,18,"UFC1"
"HM134",5.60793840063482e-08,0.884686117761224,0.902,0.932,0.00132829628957436,18,"HM13"
"SHISA21",6.04589164827679e-08,3.6303614380069,0.661,0.543,0.00143202989581084,18,"SHISA2"
"C3orf145",6.138056076172e-08,1.14424657745465,0.295,0.117,0.0014538599622021,18,"C3orf14"
"RUFY13",6.17552901410943e-08,0.799161794940749,0.339,0.154,0.00146273580228196,18,"RUFY1"
"B3GAT33",6.2025517866366e-08,0.740709533625054,0.598,0.345,0.00146913641618274,18,"B3GAT3"
"MRPS124",6.23622649259634e-08,0.777698692722182,0.509,0.25,0.00147711260703637,18,"MRPS12"
"LOC2848897",6.28270805665246e-08,0.620208327751952,0.384,0.166,0.0014881222302987,18,"LOC284889"
"FAM195A3",6.31603592874288e-08,0.530190916589402,0.312,0.124,0.00149601627008204,18,"FAM195A"
"NDUFA136",6.33623813559098e-08,0.505400234316699,0.866,0.638,0.00150080136479608,18,"NDUFA13"
"SSBP22",6.43968514563636e-08,1.70894564652747,0.688,0.545,0.00152530382359543,18,"SSBP2"
"HHLA33",6.49306307695749e-08,1.64167781404425,0.554,0.299,0.00153794692040815,18,"HHLA3"
"RAB1A8",6.51474288376153e-08,0.603414964544055,0.795,0.506,0.00154308199944776,18,"RAB1A"
"ARHGEF405",6.54924297621597e-08,1.0950698457981,0.321,0.137,0.00155125369134651,18,"ARHGEF40"
"ARHGEF264",6.62315662405055e-08,1.91197794111447,0.518,0.306,0.00156876087797261,18,"ARHGEF26"
"COQ73",6.62772763863178e-08,0.664879384653891,0.366,0.172,0.00156984356848632,18,"COQ7"
"PNMAL14",6.65024074095908e-08,2.14343860048041,0.625,0.394,0.00157517602190357,18,"PNMAL1"
"SLC25A402",6.77370141799978e-08,1.27012586510355,0.348,0.155,0.00160441891786743,18,"SLC25A40"
"TTC234",6.80289091803078e-08,1.4281580983362,0.446,0.234,0.00161133274284477,18,"TTC23"
"BCAT23",6.91790193909425e-08,0.673126268703562,0.295,0.12,0.00163857425329386,18,"BCAT2"
"COX7A25",6.94737043116681e-08,0.543712842041982,0.839,0.625,0.00164555416032617,18,"COX7A2"
"YIF1B6",7.24071307965745e-08,0.584853815163075,0.536,0.277,0.00171503530004766,18,"YIF1B"
"NME1-NME26",7.24368153582163e-08,1.19660270334948,0.366,0.162,0.00171573840857471,18,"NME1-NME2"
"TOR1AIP25",7.27157610051437e-08,0.638182653569154,0.964,0.985,0.00172234551516783,18,"TOR1AIP2"
"MECR5",7.34446549799749e-08,0.968354791259548,0.705,0.491,0.00173961009785569,18,"MECR"
"LINC002212",8.01975594166364e-08,1.55220483304111,0.536,0.295,0.00189955939234245,18,"LINC00221"
"HERC6",8.70990732781467e-08,0.533381798742597,0.286,0.118,0.00206302864966618,18,"HERC6"
"CYP51A15",8.76739780925342e-08,0.972744262543213,0.946,0.861,0.00207664584509977,18,"CYP51A1"
"AMN13",9.53301156369769e-08,1.35923905174952,0.312,0.135,0.00225798911897743,18,"AMN1"
"GCAT5",9.59913768616775e-08,1.51993496597489,0.482,0.263,0.00227365175234569,18,"GCAT"
"RNF144A6",9.74185576832072e-08,0.911592162251246,0.571,0.362,0.00230745595728445,18,"RNF144A"
"HS2ST15",9.88449503390102e-08,0.628163554303132,0.339,0.155,0.0023412414937298,18,"HS2ST1"
"METTL53",1.00319281447247e-07,0.597222180350098,0.536,0.279,0.00237616250035949,18,"METTL5"
"ZNF4286",1.00519764961376e-07,0.694215699857262,0.384,0.17,0.00238091115287515,18,"ZNF428"
"ANKRD395",1.01683501838213e-07,0.536020030209814,0.464,0.233,0.00240847542453991,18,"ANKRD39"
"PEBP16",1.02357887580841e-07,0.525656235668637,0.866,0.638,0.0024244489252398,18,"PEBP1"
"DLG53",1.03894950198609e-07,0.63651237260937,0.259,0.101,0.00246085579040424,18,"DLG5"
"BET14",1.08006285651288e-07,0.580774130707297,0.393,0.187,0.0025582368819364,18,"BET1"
"PAQR74",1.12938720197943e-07,1.20947682626979,0.723,0.561,0.00267506652660849,18,"PAQR7"
"SLC38A65",1.14782044768219e-07,0.594269718513335,0.411,0.211,0.00271872751238003,18,"SLC38A6"
"LOC441242",1.15308487657689e-07,0.705593831043771,0.259,0.099,0.00273119683866003,18,"LOC441242"
"MCEE3",1.16270471065947e-07,0.520741206781802,0.295,0.121,0.00275398237766802,18,"MCEE"
"ATP6V1D4",1.20376769487471e-07,0.554612420636958,0.536,0.292,0.00285124416208023,18,"ATP6V1D"
"TMEM335",1.21444046665732e-07,0.992388644296195,0.893,0.897,0.00287652368932453,18,"TMEM33"
"CEBPB4",1.24492714660706e-07,0.596773669261994,0.277,0.105,0.00294873443945349,18,"CEBPB"
"CCL284",1.29120750433631e-07,1.16844934273682,0.482,0.271,0.00305835409477099,18,"CCL28"
"AASS6",1.33132144906893e-07,1.57574013407603,0.786,0.677,0.00315336798426466,18,"AASS"
"NRBP26",1.33187708876669e-07,1.00701940443787,0.277,0.112,0.00315468407245278,18,"NRBP2"
"TPCN15",1.34409431240423e-07,0.778461053050899,0.518,0.278,0.00318362178836066,18,"TPCN1"
"TES2",1.46217487745895e-07,0.655218770100912,0.83,0.665,0.00346330741474927,18,"TES"
"HEBP18",1.4873035119333e-07,0.518569075957466,0.42,0.199,0.00352282709836522,18,"HEBP1"
"QPRT6",1.50256989665359e-07,1.36647360950595,0.777,0.68,0.0035589870572137,18,"QPRT"
"LEPROT6",1.52334266849946e-07,0.920178676666162,0.848,0.784,0.00360818944460781,18,"LEPROT"
"PSMD64",1.56669864385988e-07,0.661017376681844,0.696,0.417,0.0037108824078465,18,"PSMD6"
"DYNC1I26",1.60124071722562e-07,0.555603524252912,0.688,0.416,0.00379269876282059,18,"DYNC1I2"
"POLR3H5",1.64782538653607e-07,0.721874364947256,0.402,0.197,0.00390303921054933,18,"POLR3H"
"SQLE4",1.65382558655438e-07,0.744123973481546,0.393,0.188,0.0039172512843127,18,"SQLE"
"LAMTOR15",1.65869593735273e-07,0.719238297379006,0.741,0.432,0.00392878719721366,18,"LAMTOR1"
"PEX5L2",1.66442384227898e-07,1.93619433613412,0.643,0.374,0.003942354312822,18,"PEX5L"
"EIF4EBP17",1.72377972890496e-07,0.604711013498536,0.545,0.286,0.00408294466588428,18,"EIF4EBP1"
"SENP23",1.78178226344381e-07,0.607639399816363,0.384,0.185,0.004220329469193,18,"SENP2"
"KANK27",1.81381503899046e-07,1.90951923093382,0.554,0.385,0.0042962023013528,18,"KANK2"
"SESTD13",1.81395056149468e-07,1.30719081411843,0.286,0.122,0.0042965232999563,18,"SESTD1"
"WDR743",1.86607071293449e-07,0.622980528486737,0.518,0.29,0.00441997509065663,18,"WDR74"
"WBP12",1.87467256080399e-07,0.795006042557765,0.527,0.278,0.00444034942752032,18,"WBP1"
"TMEM684",1.89289767108735e-07,0.78673457469507,0.527,0.304,0.0044835174237375,18,"TMEM68"
"ZMAT33",2.00137852313831e-07,0.91955822386343,0.893,0.78,0.00474046516990541,18,"ZMAT3"
"DDX202",2.0117352499771e-07,1.22886873346974,0.286,0.122,0.00476499611309576,18,"DDX20"
"DNASE1L14",2.13360570014053e-07,0.862914192896409,0.33,0.146,0.00505365846135286,18,"DNASE1L1"
"LOC148413",2.15046222103847e-07,0.639417093643577,0.312,0.134,0.00509358481675171,18,"LOC148413"
"TUBGCP42",2.16720200807582e-07,1.16996581157778,0.821,0.675,0.00513323467632839,18,"TUBGCP4"
"ADAL2",2.17860132239535e-07,1.42588617832436,0.375,0.188,0.00516023509222562,18,"ADAL"
"IFIT11",2.18533277261075e-07,1.33405092361628,0.598,0.352,0.00517617920520583,18,"IFIT1"
"LYPLA17",2.22784249792796e-07,0.521590362186621,0.634,0.396,0.00527686774059217,18,"LYPLA1"
"SDSL5",2.28451113508891e-07,1.08934148685825,0.42,0.217,0.0054110930745716,18,"SDSL"
"TANC25",2.31235137783194e-07,0.795113279191273,0.268,0.109,0.00547703547353274,18,"TANC2"
"IFITM18",2.33492885825585e-07,0.838789043214581,0.902,0.665,0.0055305124936648,18,"IFITM1"
