"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CYTH4",1.45876176480184e-36,1.08239782093173,0.419,0.196,3.45522311610964e-32,0,"CYTH4"
"TRAF3IP3",2.99732317224894e-36,0.79487287032216,0.619,0.354,7.09945966578885e-32,0,"TRAF3IP3"
"HLA-L",6.35548279496516e-36,0.628539876409983,0.893,0.734,1.50535965481545e-31,0,"HLA-L"
"EMB",1.02301252947515e-35,0.738571546419915,0.681,0.421,2.42310747731483e-31,0,"EMB"
"CRIM1",1.05141501590614e-35,1.61382040149536,0.35,0.157,2.49038160667529e-31,0,"CRIM1"
"ARHGEF1",1.85623938842069e-35,0.664209289841872,0.79,0.61,4.39668861541324e-31,0,"ARHGEF1"
"APOBEC3F",2.39385227117692e-35,0.607183311547165,0.921,0.836,5.67007848950964e-31,0,"APOBEC3F"
"PAG1",2.58621059573408e-35,0.905036024262842,0.867,0.75,6.12569841705575e-31,0,"PAG1"
"SEMA4D",3.75423277228144e-35,0.844490427414921,0.616,0.369,8.89227574442583e-31,0,"SEMA4D"
"HCLS1",4.88878619192828e-35,0.690525697955626,0.707,0.436,1.15795789742013e-30,0,"HCLS1"
"HLA-DMA",5.35375274374011e-35,0.829701663099869,0.569,0.317,1.26808987488228e-30,0,"HLA-DMA"
"SYT11",8.77568059060193e-35,1.26073266764964,0.738,0.572,2.07860770468997e-30,0,"SYT11"
"MCOLN2",1.89096444089616e-34,1.29801743095692,0.59,0.374,4.47893837470664e-30,0,"MCOLN2"
"KIAA1324",2.39770357123309e-34,0.645675696857881,0.868,0.758,5.67920067882269e-30,0,"KIAA1324"
"OSBPL3",7.04436534475677e-34,1.1892590942424,0.532,0.343,1.66852837555909e-29,0,"OSBPL3"
"CLSTN3",9.07376599425162e-34,1.50037480305083,0.327,0.146,2.14921221339844e-29,0,"CLSTN3"
"C5orf56",1.06383871179166e-33,1.2524210532267,0.373,0.179,2.51980837274972e-29,0,"C5orf56"
"TESPA1",1.13596236163796e-33,1.00023227316173,0.618,0.395,2.69064044977567e-29,0,"TESPA1"
"BTN3A2",3.15772402136224e-33,0.646840468867954,0.88,0.77,7.4793851169986e-29,0,"BTN3A2"
"SERPINB9",3.45701747441924e-33,0.58748505048986,0.881,0.752,8.18829158990941e-29,0,"SERPINB9"
"SELPLG",3.69154921184987e-33,0.821420433126173,0.55,0.303,8.7438034631876e-29,0,"SELPLG"
"ID3",6.58599419622525e-33,1.31636488144191,0.354,0.171,1.55995858531791e-28,0,"ID3"
"NLRC3",9.40351955841568e-33,0.60578766979743,0.887,0.793,2.22731764260634e-28,0,"NLRC3"
"AOAH",1.1754802603955e-32,1.02979528474278,0.376,0.172,2.78424254477279e-28,0,"AOAH"
"S100A4",1.20983016890005e-32,0.712703049777774,0.661,0.438,2.86560373805666e-28,0,"S100A4"
"KIAA1551",2.18343442333559e-32,0.612291840869732,0.806,0.663,5.17168277511267e-28,0,"KIAA1551"
"SMG1",2.30612724816758e-32,0.775318981013631,0.868,0.781,5.46229300000974e-28,0,"SMG1"
"CYTIP",2.41664439447792e-32,0.629997455075136,0.726,0.445,5.7240639127604e-28,0,"CYTIP"
"CELF2",2.88292815126272e-32,0.518218345425769,0.876,0.781,6.82850361908087e-28,0,"CELF2"
"TRPS1",3.09527846040738e-32,1.5316824914586,0.378,0.195,7.33147656132093e-28,0,"TRPS1"
"LAT",4.01108670428987e-32,0.932727948774614,0.493,0.27,9.50065996778099e-28,0,"LAT"
"TAF5L",4.95144226128196e-32,1.43235508749599,0.359,0.175,1.17279861400724e-27,0,"TAF5L"
"UTY",7.45379673474249e-32,1.03518636029572,0.698,0.538,1.76550629459111e-27,0,"UTY"
"OGT",1.55043446342703e-31,0.594081222343375,0.803,0.699,3.67235907007327e-27,0,"OGT"
"SLC9A3R1",2.66668507742017e-31,1.01420000316066,0.529,0.338,6.31631027437742e-27,0,"SLC9A3R1"
"MYO1F",4.57465237574149e-31,1.07672687609684,0.455,0.248,1.08355216171813e-26,0,"MYO1F"
"LOC100132247",5.05091406650434e-31,0.545310025361741,0.782,0.672,1.19635950579222e-26,0,"LOC100132247"
"SAMSN1",6.31333580636915e-31,0.929634309546705,0.465,0.247,1.4953767190966e-26,0,"SAMSN1"
"VOPP1",6.90615656811094e-31,1.14011108000975,0.407,0.213,1.63579224472276e-26,0,"VOPP1"
"PSME2",9.12600799302735e-31,0.533056913395926,0.744,0.641,2.16158625322846e-26,0,"PSME2"
"DEF6",1.14900081504641e-30,0.768246998476896,0.579,0.348,2.72152333051893e-26,0,"DEF6"
"SMG1P1",1.31911221213244e-30,0.652396372478082,0.77,0.614,3.1244491856569e-26,0,"SMG1P1"
"ANKRD32",1.83869177062727e-30,1.6197239074139,0.336,0.167,4.35512532790775e-26,0,"ANKRD32"
"RABGAP1L",2.14222108017163e-30,0.769385881235531,0.796,0.658,5.07406485049452e-26,0,"RABGAP1L"
"DOCK2",4.14917227936219e-30,0.732232102783511,0.582,0.343,9.82772946089729e-26,0,"DOCK2"
"LOC100130231",5.93426186061026e-30,0.758887364666847,0.631,0.415,1.40558926430415e-25,0,"LOC100130231"
"LIMD2",6.64935150579816e-30,0.591261098724643,0.775,0.566,1.57496539766335e-25,0,"LIMD2"
"FABP5",1.01605727145694e-29,0.891095823505552,0.556,0.408,2.40663325317292e-25,0,"FABP5"
"ARID5A",1.25113768545154e-29,1.06484225771579,0.47,0.286,2.96344472176052e-25,0,"ARID5A"
"PSMB10",2.04129132463674e-29,0.711491758502742,0.659,0.504,4.83500263153457e-25,0,"PSMB10"
"GPR65",2.08842421612249e-29,0.822477007848322,0.72,0.531,4.94664159830773e-25,0,"GPR65"
"HLA-J",2.1695552254923e-29,0.530005294841302,0.852,0.645,5.13880850710106e-25,0,"HLA-J"
"LRMP",3.36421204928087e-29,0.711768457563373,0.436,0.217,7.96847265992667e-25,0,"LRMP"
"LOC100506776",3.95317429247369e-29,1.10023855906736,0.647,0.456,9.36348862915318e-25,0,"LOC100506776"
"PTPLAD2",4.88159217898924e-29,1.39673100510632,0.283,0.123,1.15625392351539e-24,0,"PTPLAD2"
"ACSL5",8.05243213081568e-29,1.16407861317583,0.37,0.188,1.907299074505e-24,0,"ACSL5"
"STAT4",8.6257263062815e-29,0.859652768687997,0.462,0.253,2.04308953290584e-24,0,"STAT4"
"PSD4",1.11754080258196e-28,1.05007494535243,0.391,0.2,2.64700714499564e-24,0,"PSD4"
"MYO1G",1.13386699290411e-28,1.04448625723485,0.391,0.2,2.68567735939268e-24,0,"MYO1G"
"PGAM1",2.08683005529385e-28,0.585351202988265,0.67,0.582,4.94286566896902e-24,0,"PGAM1"
"SH3KBP1",2.62733018748806e-28,0.655429497675896,0.739,0.605,6.22309428208423e-24,0,"SH3KBP1"
"TRIM59",2.9785880325291e-28,0.838076192068751,0.796,0.658,7.05508361384842e-24,0,"TRIM59"
"ETNK1",3.9871166235786e-28,0.644775988587252,0.726,0.636,9.44388443460828e-24,0,"ETNK1"
"SFXN1",4.81083930893412e-28,0.768802996674245,0.79,0.669,1.13949539871414e-23,0,"SFXN1"
"DENND1C",5.25641899414376e-28,1.00388548681197,0.413,0.222,1.24503540295289e-23,0,"DENND1C"
"FAM105B",6.32718729792245e-28,1.13880837095815,0.692,0.513,1.49865758338591e-23,0,"FAM105B"
"CD53",8.80397637869151e-28,0.568448049881018,0.764,0.496,2.08530984505687e-23,0,"CD53"
"PPP2R5C",1.09838620400851e-27,0.684130583844528,0.72,0.581,2.60163756281457e-23,0,"PPP2R5C"
"ZNF80",2.02312499056526e-27,1.05108343948905,0.618,0.431,4.79197385265287e-23,0,"ZNF80"
"PSMB8",2.76007616558511e-27,0.534155014596223,0.726,0.62,6.5375164058049e-23,0,"PSMB8"
"MAPK13",2.92147340732402e-27,0.569893291861666,0.879,0.808,6.91980191258769e-23,0,"MAPK13"
"SYNRG",3.25917573944245e-27,0.682450827131232,0.837,0.718,7.71968365644338e-23,0,"SYNRG"
"USP9Y",4.0058733982565e-27,1.20464024314458,0.335,0.161,9.48831173111036e-23,0,"USP9Y"
"DNASE1",4.44312538664054e-27,0.552591289906139,0.784,0.669,1.05239867907968e-22,0,"DNASE1"
"LAX1",5.62978021971539e-27,0.976882997643076,0.643,0.45,1.33346974284179e-22,0,"LAX1"
"ARHGAP30",6.69907541106589e-27,0.761841277833262,0.547,0.334,1.58674300186507e-22,0,"ARHGAP30"
"P2RY10",9.27032747901967e-27,0.92787761943104,0.366,0.18,2.1957697666806e-22,0,"P2RY10"
"RASSF1",1.47508208761817e-26,1.10527210598744,0.461,0.294,3.49387943273239e-22,0,"RASSF1"
"SP4",1.55674455265419e-26,1.00868838923248,0.72,0.55,3.68730514741672e-22,0,"SP4"
"LRBA",2.14879100513253e-26,1.15929111265707,0.507,0.336,5.08962637475692e-22,0,"LRBA"
"LITAF",2.53995848184164e-26,0.705150169554494,0.676,0.594,6.01614566009011e-22,0,"LITAF"
"SNX20",2.64593198753995e-26,1.05182446450472,0.486,0.299,6.26715450568713e-22,0,"SNX20"
"RDH10",3.14065111922709e-26,1.06638181253461,0.686,0.554,7.43894624100128e-22,0,"RDH10"
"TMEM2",4.39041084380869e-26,0.756730653172796,0.661,0.493,1.03991271246453e-21,0,"TMEM2"
"ARHGDIB",5.27239233196633e-26,0.508888985495379,0.945,0.63,1.24881884774954e-21,0,"ARHGDIB"
"ELF1",1.67834112215315e-25,0.609116035723377,0.738,0.602,3.97531878193195e-21,0,"ELF1"
"CLEC2B",3.1121775605751e-25,0.877443072781391,0.538,0.372,7.37150376997819e-21,0,"CLEC2B"
"RGS3",3.50930839507729e-25,1.32348577672465,0.363,0.201,8.31214786458007e-21,0,"RGS3"
"PRKCQ",5.63262524404273e-25,1.06834430068622,0.324,0.159,1.33414361530396e-20,0,"PRKCQ"
"GZMM",6.39635230494021e-25,1.04187674264462,0.333,0.166,1.51504000694814e-20,0,"GZMM"
"NFATC2",7.98815901329397e-25,0.865894352713362,0.504,0.315,1.89207534388881e-20,0,"NFATC2"
"F2R",8.21659887954384e-25,0.811407905142588,0.807,0.678,1.94618361060875e-20,0,"F2R"
"PECAM1",8.62716883572551e-25,0.835645177629005,0.735,0.566,2.04343121042994e-20,0,"PECAM1"
"S100PBP",9.24979536328363e-25,1.10459454197898,0.674,0.54,2.19090652974736e-20,0,"S100PBP"
"TMC8",1.09693409575354e-24,0.624574275062848,0.584,0.363,2.59819809920184e-20,0,"TMC8"
"FNBP1",1.15454244276868e-24,0.571809579134826,0.815,0.653,2.7346492299419e-20,0,"FNBP1"
"UBE2L6",1.34171321279408e-24,0.636132922613037,0.634,0.535,3.17798191582406e-20,0,"UBE2L6"
"RGPD2",1.83560067413478e-24,1.24358337977484,0.327,0.17,4.34780375675564e-20,0,"RGPD2"
"CADM1",1.9758678962088e-24,1.40011001710624,0.356,0.206,4.68004069896015e-20,0,"CADM1"
"UCP2",2.15479902912481e-24,0.589412056428269,0.689,0.507,5.10385698038504e-20,0,"UCP2"
"INPP5D",2.16852789656903e-24,0.653581236591875,0.591,0.377,5.1363751758134e-20,0,"INPP5D"
"PDE4D",2.31916085217504e-24,1.07201586190742,0.514,0.359,5.4931643944618e-20,0,"PDE4D"
"LOC339166",3.10571875838458e-24,0.752855124813133,0.582,0.403,7.35620545110971e-20,0,"LOC339166"
"CALM3",4.70357469958923e-24,0.667590624057643,0.671,0.533,1.11408870334471e-19,0,"CALM3"
"LOC100271836",6.21934533052773e-24,0.858614054671524,0.516,0.355,1.4731141349888e-19,0,"LOC100271836"
"KLF12",6.81308299940001e-24,0.902100354576235,0.499,0.317,1.61374683923789e-19,0,"KLF12"
"RFTN1",7.48562678326561e-24,0.965725363650822,0.422,0.247,1.77304555988429e-19,0,"RFTN1"
"CD2BP2",9.62290552076548e-24,1.00013740065688,0.533,0.417,2.27928140164851e-19,0,"CD2BP2"
"ARHGAP25",1.76984819797042e-23,0.763918165919475,0.49,0.297,4.19206244171274e-19,0,"ARHGAP25"
"ELMO1",1.78814769605217e-23,0.798445183909442,0.63,0.468,4.23540663286918e-19,0,"ELMO1"
"ABCA2",3.37949089144909e-23,1.51668168993546,0.356,0.203,8.00466212548632e-19,0,"ABCA2"
"LOC440970",3.66293844705006e-23,0.534923489752644,0.507,0.318,8.67603600568277e-19,0,"LOC440970"
"PTPRJ",7.53684517020829e-23,0.712887679321725,0.776,0.661,1.78517714701554e-18,0,"PTPRJ"
"MLLT3",7.99618417011634e-23,1.0498005330418,0.345,0.186,1.89397618253376e-18,0,"MLLT3"
"FGD3",8.69840773222318e-23,0.750472898311246,0.455,0.265,2.06030485545438e-18,0,"FGD3"
"AP4B1-AS1",9.36237485109168e-23,0.559359902465397,0.713,0.575,2.21757210722957e-18,0,"AP4B1-AS1"
"OAS2",1.02881324655685e-22,0.90189542898098,0.493,0.325,2.43684705579454e-18,0,"OAS2"
"IL21R-AS1",1.10083498405295e-22,0.862042405390435,0.554,0.373,2.60743774322783e-18,0,"IL21R-AS1"
"CD28",1.1676873018347e-22,0.796466178177794,0.532,0.35,2.76578414312566e-18,0,"CD28"
"ZBTB38",1.56458564526342e-22,0.88991001604583,0.643,0.512,3.70587755937093e-18,0,"ZBTB38"
"MCL1",1.80685217796996e-22,0.577158214654502,0.696,0.606,4.27971006873965e-18,0,"MCL1"
"BTN3A3",2.50914679736925e-22,0.974739466104543,0.43,0.266,5.94316510424881e-18,0,"BTN3A3"
"ST8SIA4",2.72262998642398e-22,0.680120211062413,0.804,0.688,6.44882138584384e-18,0,"ST8SIA4"
"MAPRE2",2.84531117781066e-22,0.797941229768566,0.622,0.49,6.73940405576232e-18,0,"MAPRE2"
"PCNXL2",2.89802076872309e-22,1.26068330332574,0.327,0.175,6.86425199279751e-18,0,"PCNXL2"
"RPS4Y1",3.31967721103401e-22,0.560642918199826,0.621,0.446,7.86298744205515e-18,0,"RPS4Y1"
"FERMT3",3.34780447950938e-22,0.84654621157233,0.425,0.252,7.92960969016591e-18,0,"FERMT3"
"CCSER2",4.14418816671122e-22,0.889516427562458,0.759,0.623,9.8159240916722e-18,0,"CCSER2"
"RHOF",4.26486034587128e-22,0.523045712083954,0.785,0.598,1.01017482152307e-17,0,"RHOF"
"FKBP5",5.27063766437051e-22,0.543384492802603,0.91,0.813,1.2484032371828e-17,0,"FKBP5"
"RHOH",5.76471434899379e-22,0.59228600471657,0.572,0.357,1.36543024070267e-17,0,"RHOH"
"RNF166",5.87217998484118e-22,0.939492725912426,0.413,0.252,1.39088455120948e-17,0,"RNF166"
"ARHGAP15",7.36163477329421e-22,0.506401023165495,0.68,0.446,1.74367681240247e-17,0,"ARHGAP15"
"IDH2",1.11401331136503e-21,0.962739229136306,0.47,0.34,2.63865192929922e-17,0,"IDH2"
"ARHGEF3",1.78061916977672e-21,1.03361612115118,0.439,0.284,4.21757456553314e-17,0,"ARHGEF3"
"TAT",1.78534801614235e-21,0.568684259283484,0.637,0.475,4.22877531103477e-17,0,"TAT"
"ETS1",2.38652879314329e-21,0.687562834563414,0.621,0.45,5.65273209943919e-17,0,"ETS1"
"STK17A",2.68917584227786e-21,0.852118371251766,0.502,0.345,6.36958190001935e-17,0,"STK17A"
"ARF6",2.98719286189464e-21,0.745513696737936,0.656,0.545,7.07546501268364e-17,0,"ARF6"
"ANXA6",3.43812008087192e-21,0.577595747466719,0.676,0.567,8.14353122355324e-17,0,"ANXA6"
"SLFN5",4.14696849268483e-21,0.836394655255351,0.585,0.433,9.8225095717733e-17,0,"SLFN5"
"EVI2A",4.30449449717008e-21,0.772541511275465,0.51,0.342,1.01956256659971e-16,0,"EVI2A"
"PLEKHG2",1.14089184136919e-20,0.521346017579939,0.883,0.805,2.70231641546706e-16,0,"PLEKHG2"
"TAGAP",1.14243236058154e-20,0.617059163598919,0.542,0.346,2.70596528927343e-16,0,"TAGAP"
"SPRY2",1.31926737194955e-20,1.443765929214,0.308,0.177,3.1248166971997e-16,0,"SPRY2"
"ICAM3",1.49084650143939e-20,0.756436859389293,0.519,0.355,3.53121902330935e-16,0,"ICAM3"
"UBASH3B",1.75091216714852e-20,1.54114059101016,0.354,0.206,4.14721055910798e-16,0,"UBASH3B"
"IRF9",1.96973050012366e-20,0.657199713707235,0.61,0.502,4.66550366259289e-16,0,"IRF9"
"NFATC1",1.98420152055814e-20,0.913348152619705,0.388,0.23,4.699779721594e-16,0,"NFATC1"
"MAT2B",2.88424216172346e-20,0.530326317830793,0.714,0.626,6.83161598425818e-16,0,"MAT2B"
"TNFSF14",3.90443268918522e-20,0.595968491695791,0.733,0.599,9.24803926760412e-16,0,"TNFSF14"
"KIAA0825",6.42354490057041e-20,1.17797472927707,0.6,0.446,1.52148084514911e-15,0,"KIAA0825"
"ATP6V0A2",6.72620732100075e-20,0.62937283977786,0.773,0.661,1.59316946605224e-15,0,"ATP6V0A2"
"IRF2",8.28478681532721e-20,0.834993023946915,0.527,0.395,1.9623346050784e-15,0,"IRF2"
"DZIP3",8.63500659366339e-20,0.997503895348588,0.708,0.599,2.04528766177511e-15,0,"DZIP3"
"TXNDC11",1.02434099792552e-19,1.1900414279824,0.342,0.196,2.42625408768638e-15,0,"TXNDC11"
"GPR56",1.09702856584925e-19,0.806746740957374,0.597,0.442,2.59842186107052e-15,0,"GPR56"
"PDE3B",1.95248821662248e-19,1.1510846531889,0.341,0.199,4.62466358989201e-15,0,"PDE3B"
"MGEA5",2.22468573994519e-19,0.576943017345755,0.689,0.574,5.26939064363419e-15,0,"MGEA5"
"ZG16",2.55681695752457e-19,0.616031477374352,0.425,0.246,6.0560766455927e-15,0,"ZG16"
"EPSTI1",2.7825836102572e-19,0.983520471137039,0.364,0.216,6.59082753925521e-15,0,"EPSTI1"
"LAYN",2.91204992935343e-19,1.76257102058522,0.295,0.163,6.89748146266654e-15,0,"LAYN"
"ANO9",3.48019625609897e-19,1.03203208905207,0.256,0.125,8.24319285219601e-15,0,"ANO9"
"E2F3",3.5326444846324e-19,1.19256080404979,0.344,0.204,8.3674217263003e-15,0,"E2F3"
"GIMAP2",4.39701712752141e-19,0.917221885539818,0.356,0.208,1.04147747682472e-14,0,"GIMAP2"
"LASP1",5.12389368677499e-19,0.767683758497445,0.564,0.463,1.21364545864952e-14,0,"LASP1"
"BUB3",5.27047900365589e-19,0.652594832964871,0.606,0.505,1.24836565680593e-14,0,"BUB3"
"SPTAN1",5.34686905295023e-19,0.718761822785003,0.637,0.537,1.26645940388179e-14,0,"SPTAN1"
"PIK3CD",7.73414634523501e-19,0.603145171823912,0.831,0.751,1.83190990333237e-14,0,"PIK3CD"
"MTX3",8.39498408792538e-19,0.699111990038532,0.81,0.714,1.98843593106601e-14,0,"MTX3"
"LPXN",9.97562861555508e-19,0.710801680904198,0.527,0.375,2.36282739388038e-14,0,"LPXN"
"ZNF506",1.49010315466393e-18,0.592152166350603,0.72,0.542,3.52945833213698e-14,0,"ZNF506"
"TMC5",1.54128453351712e-18,0.569542645347417,0.587,0.422,3.65068654608864e-14,0,"TMC5"
"GPR12",1.56148531260591e-18,0.531159543349621,0.637,0.473,3.69853411143837e-14,0,"GPR12"
"KDM5D",1.63521058831168e-18,1.1201987460078,0.361,0.217,3.87315979947503e-14,0,"KDM5D"
"APBB1IP",2.14364886040372e-18,0.654929878143021,0.437,0.266,5.07744669075226e-14,0,"APBB1IP"
"IKZF2",2.6652529501414e-18,1.14398303170276,0.256,0.131,6.31291813770492e-14,0,"IKZF2"
"HAVCR1",2.97452023675677e-18,1.67965380795135,0.316,0.179,7.04544863278208e-14,0,"HAVCR1"
"DTX2P1-UPK3BP1-PMS2P11",3.2204150355298e-18,1.28402106163789,0.274,0.148,7.62787505315589e-14,0,"DTX2P1-UPK3BP1-PMS2P11"
"CREM",3.41433090912098e-18,0.792444105869053,0.502,0.359,8.08718419134395e-14,0,"CREM"
"IKZF1",3.51463543181993e-18,0.598251770241708,0.519,0.339,8.32476548380869e-14,0,"IKZF1"
"GBP3",3.81620744711663e-18,1.16720923801675,0.308,0.171,9.03906895924046e-14,0,"GBP3"
"LOC388692",5.30243874471497e-18,0.582146259943235,0.75,0.623,1.25593564107319e-13,0,"LOC388692"
"PREX1",5.41193504537316e-18,0.787422959269058,0.486,0.326,1.28187093484709e-13,0,"PREX1"
"TC2N",6.33692184034826e-18,0.71625430386806,0.436,0.274,1.50096330710489e-13,0,"TC2N"
"ARID4B",7.25580642701626e-18,0.544913843643368,0.72,0.633,1.71861031030307e-13,0,"ARID4B"
"SAMD9",7.38874339727756e-18,1.04180763679389,0.391,0.255,1.75009776107916e-13,0,"SAMD9"
"SPDYE1",1.61357900151583e-17,0.699962522643308,0.544,0.42,3.82192322299039e-13,0,"SPDYE1"
"GVINP1",2.0305545925131e-17,0.597988240195637,0.683,0.525,4.80957160782654e-13,0,"GVINP1"
"PRKY",2.06046257107539e-17,0.914442051324195,0.523,0.369,4.88041164584917e-13,0,"PRKY"
"DAPK2",2.502564130167e-17,1.8573450227272,0.253,0.135,5.92757339871357e-13,0,"DAPK2"
"CDK2AP2",3.02949544047627e-17,0.728889220271624,0.516,0.417,7.17566290031208e-13,0,"CDK2AP2"
"APMAP",3.10102016572916e-17,0.732989298530694,0.542,0.446,7.34507636454608e-13,0,"APMAP"
"MOGAT3",6.14422563560696e-17,0.606588774283026,0.332,0.183,1.45532128404986e-12,0,"MOGAT3"
"PIK3CG",6.57361228781876e-17,0.846133337871903,0.37,0.223,1.55702580649275e-12,0,"PIK3CG"
"RRN3P2",6.80914804800477e-17,1.03512800245412,0.33,0.198,1.61281480665041e-12,0,"RRN3P2"
"ALOX5AP",7.16748368076141e-17,0.846286192491087,0.376,0.241,1.69769018462515e-12,0,"ALOX5AP"
"CSK",7.85359227756121e-17,0.732988744970256,0.483,0.343,1.86020186686315e-12,0,"CSK"
"STX11",8.35521284067239e-17,0.973457830810785,0.649,0.497,1.97901571344166e-12,0,"STX11"
"NFAT5",8.77505456676424e-17,0.757119568179829,0.757,0.682,2.07845942468378e-12,0,"NFAT5"
"TMEM105",9.11675047843022e-17,0.537254933932079,0.604,0.464,2.15939351832098e-12,0,"TMEM105"
"TUBA4A",9.35957609937141e-17,0.702519319260006,0.416,0.26,2.21690919489711e-12,0,"TUBA4A"
"LY9",1.30905633019297e-16,0.618909185847524,0.419,0.258,3.10063082369506e-12,0,"LY9"
"UNC13D",3.0238480416628e-16,0.877413009963173,0.326,0.191,7.16228647148251e-12,0,"UNC13D"
"SCN2B",3.36684585773556e-16,0.642625915342017,0.427,0.267,7.97471109863246e-12,0,"SCN2B"
"DSC3",3.53731504746539e-16,0.566870486262622,0.53,0.383,8.37848442142653e-12,0,"DSC3"
"SIDT1",3.66567854889387e-16,0.603278257151171,0.452,0.29,8.68252621091001e-12,0,"SIDT1"
"NSFP1",4.25076428492078e-16,1.17801174720829,0.258,0.143,1.00683602852634e-11,0,"NSFP1"
"PTMS",6.30984145743627e-16,1.15057207314557,0.357,0.241,1.49454904760836e-11,0,"PTMS"
"MLL",7.15054582034134e-16,0.719752536074264,0.619,0.51,1.69367828300605e-11,0,"MLL"
"VDR",1.13492120118753e-15,1.12028617521905,0.404,0.255,2.68817435713278e-11,0,"VDR"
"TCIRG1",1.22720246850721e-15,0.686803453361261,0.524,0.407,2.90675176690617e-11,0,"TCIRG1"
"SLC44A4",1.24728832318914e-15,0.577215033835557,0.541,0.398,2.9543271223058e-11,0,"SLC44A4"
"ARPC5L",1.91536090735749e-15,0.835608614775942,0.465,0.362,4.53672384516694e-11,0,"ARPC5L"
"PARP15",1.93276088109653e-15,0.527957559301524,0.416,0.254,4.57793742296524e-11,0,"PARP15"
"LBR",2.11291704297288e-15,0.850249592464468,0.446,0.326,5.00465530798556e-11,0,"LBR"
"TXLNG2P",2.34769836549672e-15,0.83690364433174,0.373,0.231,5.56075834851552e-11,0,"TXLNG2P"
"NPAP1",2.4067234746034e-15,0.556267575463175,0.71,0.625,5.70056522194562e-11,0,"NPAP1"
"PLCB2",3.01228475561297e-15,0.788468231828357,0.332,0.198,7.13489767214488e-11,0,"PLCB2"
"LOC374443",3.33629043369335e-15,0.668764124274978,0.516,0.393,7.90233752124606e-11,0,"LOC374443"
"LINC00857",4.76680307352952e-15,0.521376621538169,0.399,0.249,1.1290649759962e-10,0,"LINC00857"
"STAMBPL1",5.2167797875218e-15,0.895596132835569,0.313,0.186,1.23564646047241e-10,0,"STAMBPL1"
"NCKAP1L",5.87892592895622e-15,0.563208694213104,0.479,0.32,1.39248239553257e-10,0,"NCKAP1L"
"KLHL28",6.14881127878915e-15,0.710278294366182,0.727,0.625,1.456407439494e-10,0,"KLHL28"
"ISG15",6.61251270100844e-15,0.659931257451551,0.486,0.376,1.56623975836086e-10,0,"ISG15"
"FAM105A",9.3694107530051e-15,0.891797771625825,0.376,0.23,2.21923863095679e-10,0,"FAM105A"
"ROCK1",1.17719907695724e-14,0.74784076276189,0.604,0.55,2.78831373368092e-10,0,"ROCK1"
"RAPGEF6",1.30535468785888e-14,0.682659984454545,0.569,0.466,3.09186311366253e-10,0,"RAPGEF6"
"CBL",1.87963552684562e-14,0.824077825860779,0.636,0.501,4.45210470888653e-10,0,"CBL"
"HLA-DQA2",2.19735831603097e-14,0.566481876263751,0.379,0.232,5.20466290735095e-10,0,"HLA-DQA2"
"NAP1L4",2.63418549183011e-14,0.573624618374107,0.643,0.571,6.23933175594879e-10,0,"NAP1L4"
"ITGAX",2.84381745724113e-14,0.755888998984027,0.44,0.295,6.73586602922134e-10,0,"ITGAX"
"KCNN2",3.5398468027822e-14,0.698626607287285,0.45,0.314,8.38448113706992e-10,0,"KCNN2"
"NOTCH1",4.06860345005665e-14,0.990750831896106,0.41,0.293,9.63689413180419e-10,0,"NOTCH1"
"CMC1",5.39324996775585e-14,0.973909277260491,0.403,0.316,1.27744518736265e-09,0,"CMC1"
"SAMD9L",7.13627083734003e-14,0.863180703521643,0.412,0.294,1.69029711053236e-09,0,"SAMD9L"
"USP24",7.14907620527988e-14,0.879108092080695,0.481,0.36,1.69333018998259e-09,0,"USP24"
"ZNF708",7.47090086686703e-14,0.528022151821008,0.701,0.559,1.76955757932612e-09,0,"ZNF708"
"XRN1",8.34389270056564e-14,0.752884180208803,0.63,0.525,1.97633442505598e-09,0,"XRN1"
"NR4A2",9.84896432468265e-14,0.565007316416331,0.621,0.53,2.33282568994433e-09,0,"NR4A2"
"PCGF5",1.10901235874145e-13,0.668395218982707,0.769,0.701,2.626806672915e-09,0,"PCGF5"
"NLRP1",1.83298374587983e-13,0.613277591009699,0.43,0.29,4.34160530049097e-09,0,"NLRP1"
"NFATC3",2.1258254235e-13,0.752710916013492,0.504,0.4,5.03523009810211e-09,0,"NFATC3"
"KRAS",2.3679542462625e-13,0.862644492646919,0.587,0.454,5.60873642769736e-09,0,"KRAS"
"GIMAP1",3.55601674569417e-13,0.607859285668913,0.547,0.404,8.4227812638512e-09,0,"GIMAP1"
