gene,cancer,protein_detected,detected_fraction,total_patients,rna_log2fc,tumor_log2tpm_mean,normal_log2tpm_mean,gene_length,gene_type,protein_coding,high_rna,discordant
RPS12,PAAD,0,0.1666666666666666,12,0.6173954010009766,10.762425422668455,10.14503002166748,3124.0,protein_coding,1.0,True,True
PERP,PAAD,0,0.0,11,3.053950548171997,6.333047389984131,3.279096841812134,19007.0,protein_coding,1.0,True,True
MDFI,PAAD,0,0.3333333333333333,9,4.713223934173584,4.578673839569092,-0.1345502883195877,17365.0,protein_coding,1.0,True,True
CCND3,PAAD,0,0.2727272727272727,11,2.510338068008423,5.986865043640137,3.476526975631714,115425.0,protein_coding,1.0,True,True
DNPH1,PAAD,0,0.4545454545454545,11,1.087627410888672,6.04266357421875,4.955036163330078,3856.0,protein_coding,1.0,True,True
LAMA4,PAAD,0,0.0,12,4.147287845611572,4.585405349731445,0.4381173849105835,146180.0,protein_coding,1.0,True,True
FBRSL1,PAAD,0,0.2222222222222222,9,-0.0684981346130371,4.700918674468994,4.769416809082031,95638.0,protein_coding,1.0,True,True
DAP,PAAD,0,0.3333333333333333,12,0.7756109237670898,6.991315841674805,6.215704917907715,82043.0,protein_coding,1.0,True,True
SPARC,PAAD,0,0.25,12,5.418766021728516,10.872825622558594,5.454059600830078,26070.0,protein_coding,1.0,True,True
THBS4,PAAD,0,0.4,10,2.5569381713867188,5.227429389953613,2.6704912185668945,91977.0,protein_coding,1.0,True,True
CCNG1,PAAD,0,0.3636363636363636,11,0.0911893844604492,5.506481170654297,5.415291786193848,8583.0,protein_coding,1.0,True,True
PPP2CA,PAAD,0,0.3333333333333333,9,1.8301925659179688,5.444930553436279,3.614737987518311,31809.0,protein_coding,1.0,True,True
DPYSL3,PAAD,0,0.5,12,5.0255303382873535,5.499216079711914,0.4736856818199157,119246.0,protein_coding,1.0,True,True
PDGFRB,PAAD,0,0.0,11,2.8564817905426025,5.7920098304748535,2.935528039932251,42036.0,protein_coding,1.0,True,True
SELENOK,PAAD,0,0.25,12,0.9719681739807128,5.959752559661865,4.987784385681152,,,,True,True
FAM162A,PAAD,0,0.4166666666666667,12,0.7039141654968262,5.971625328063965,5.267711162567139,28159.0,protein_coding,1.0,True,True
RBP1,PAAD,0,0.3333333333333333,9,-0.7089896202087402,6.859209537506104,7.568199157714844,22396.0,protein_coding,1.0,True,True
RNF7,PAAD,0,0.4444444444444444,9,1.7577481269836426,6.508720397949219,4.750972270965576,9357.0,protein_coding,1.0,True,True
FXR1,PAAD,0,0.3636363636363636,11,1.175480842590332,5.788177967071533,4.612697124481201,114613.0,protein_coding,1.0,True,True
GORASP1,PAAD,0,0.2222222222222222,9,0.273137092590332,4.823734283447266,4.550597190856934,11705.0,protein_coding,1.0,True,True
DGUOK,PAAD,0,0.5,10,2.461730480194092,6.070357799530029,3.6086273193359375,32136.0,protein_coding,1.0,True,True
GTF3C2,PAAD,0,0.2727272727272727,11,0.517514705657959,4.70226001739502,4.1847453117370605,31186.0,protein_coding,1.0,True,True
GCG,PAAD,0,0.0,12,-1.233686447143555,5.906826019287109,7.140512466430664,9532.0,protein_coding,1.0,True,True
RTN4,PAAD,0,0.0,8,2.4256863594055176,7.326835632324219,4.901149272918701,140435.0,protein_coding,1.0,True,True
POLE4,PAAD,0,0.4444444444444444,9,2.081984043121338,5.730664253234863,3.648680210113525,11637.0,protein_coding,1.0,True,True
EFEMP1,PAAD,0,0.0,11,2.170633316040039,5.469360828399658,3.298727512359619,58173.0,protein_coding,1.0,True,True
REG1A,PAAD,0,0.3,10,-6.494527816772461,8.167999267578125,14.662527084350586,3058.0,protein_coding,1.0,True,True
STAT1,PAAD,0,0.3636363636363636,11,2.8276424407958984,5.731273651123047,2.9036312103271484,56603.0,protein_coding,1.0,True,True
GLS,PAAD,0,0.3,10,0.8960235118865967,4.806429862976074,3.9104063510894775,84726.0,protein_coding,1.0,True,True
CCT4,PAAD,0,0.25,12,1.0744853019714355,6.121270179748535,5.0467848777771,20716.0,protein_coding,1.0,True,True
FHL2,PAAD,0,0.4166666666666667,12,5.055610179901123,6.603525161743164,1.547914981842041,80802.0,protein_coding,1.0,True,True
CNPPD1,PAAD,0,0.0,10,1.3955907821655271,5.54296875,4.147377967834473,6210.0,protein_coding,1.0,True,True
HDLBP,PAAD,0,0.0909090909090909,11,0.3847036361694336,8.203892707824707,7.819189071655273,89798.0,protein_coding,1.0,True,True
STK25,PAAD,0,0.1,10,0.4346342086791992,6.227860927581787,5.793226718902588,17057.0,protein_coding,1.0,True,True
GORASP2,PAAD,0,0.5,10,1.257420539855957,5.73004674911499,4.472626209259033,38666.0,protein_coding,1.0,True,True
DHCR24,PAAD,0,0.3,10,2.4501776695251465,5.507508754730225,3.057331085205078,37586.0,protein_coding,1.0,True,True
KIAA2013,PAAD,0,0.1111111111111111,9,1.4536185264587402,5.289443016052246,3.835824489593506,6838.0,protein_coding,1.0,True,True
MFN2,PAAD,0,0.4166666666666667,12,1.691267728805542,4.592225074768066,2.9009573459625244,33334.0,protein_coding,1.0,True,True
MAP7D1,PAAD,0,0.2727272727272727,11,2.9382498264312744,6.0027055740356445,3.06445574760437,25271.0,protein_coding,1.0,True,True
MFAP2,PAAD,0,0.0,12,3.0076282024383545,6.023218631744385,3.0155904293060303,6334.0,protein_coding,1.0,True,True
UAP1,PAAD,0,0.1666666666666666,12,0.8985071182250977,5.476778030395508,4.57827091217041,38337.0,protein_coding,1.0,True,True
CD46,PAAD,0,0.3333333333333333,12,1.1704583168029783,6.635286808013916,5.4648284912109375,43457.0,protein_coding,1.0,True,True
P3H1,PAAD,0,0.4444444444444444,9,2.376083374023437,5.101939678192139,2.725856304168701,20750.0,protein_coding,1.0,True,True
SLC2A1,PAAD,0,0.1111111111111111,9,5.565664291381836,6.931043148040772,1.365378975868225,33799.0,protein_coding,1.0,True,True
AKR1A1,PAAD,0,0.1666666666666666,12,1.0183067321777344,6.967909812927246,5.949603080749512,19507.0,protein_coding,1.0,True,True
RSRP1,PAAD,0,0.4,10,0.5099010467529297,5.431150436401367,4.9212493896484375,95977.0,protein_coding,1.0,True,True
MTFR1L,PAAD,0,0.3333333333333333,9,0.4487709999084472,4.760483741760254,4.311712741851807,14303.0,protein_coding,1.0,True,True
MUC5B,PAAD,0,0.5,10,4.830094337463379,4.726396083831787,-0.1036981269717216,39107.0,protein_coding,1.0,True,True
TTR,PAAD,0,0.1666666666666666,12,0.3475985527038574,7.238131523132324,6.890532970428467,7296.0,protein_coding,1.0,True,True
HMGN3,PAAD,0,0.4444444444444444,9,1.160496711730957,6.085966110229492,4.925469398498535,33494.0,protein_coding,1.0,True,True
RAB32,PAAD,0,0.5,12,2.868750095367432,4.770357131958008,1.9016071557998653,11273.0,protein_coding,1.0,True,True
FBXL5,PAAD,0,0.0,12,1.571695327758789,5.220048427581787,3.648353099822998,77141.0,protein_coding,1.0,True,True
MED28,PAAD,0,0.25,12,1.937706708908081,4.72975492477417,2.792048215866089,19475.0,protein_coding,1.0,True,True
MYL12B,PAAD,0,0.1,10,2.8708553314208984,9.02244472503662,6.151589393615723,16376.0,protein_coding,1.0,True,True
SPP1,PAAD,0,0.4545454545454545,11,2.774993419647217,8.702117919921875,5.927124500274658,7777.0,protein_coding,1.0,True,True
MFSD1,PAAD,0,0.0,12,2.0329177379608154,5.497781276702881,3.464863538742065,97522.0,protein_coding,1.0,True,True
CCDC92,PAAD,0,0.1,10,1.934426546096801,4.769912242889404,2.8354856967926025,54172.0,protein_coding,1.0,True,True
NEK6,PAAD,0,0.4,10,2.293513298034668,4.709414958953857,2.415901660919189,95702.0,protein_coding,1.0,True,True
MAPKAP1,PAAD,0,0.4545454545454545,11,1.562377691268921,5.454371452331543,3.891993761062622,269842.0,protein_coding,1.0,True,True
NEK9,PAAD,0,0.4545454545454545,11,0.9947409629821776,4.723495960235596,3.728754997253418,47992.0,protein_coding,1.0,True,True
IFT43,PAAD,0,0.0833333333333333,12,1.58766770362854,4.919463634490967,3.3317959308624268,182450.0,protein_coding,1.0,True,True
NPC2,PAAD,0,0.1,10,2.7663822174072266,8.129623413085938,5.363241195678711,17986.0,protein_coding,1.0,True,True
LTBP2,PAAD,0,0.3,10,3.371582508087158,4.635177135467529,1.2635947465896606,114209.0,protein_coding,1.0,True,True
EPCAM,PAAD,0,0.1111111111111111,9,2.6175851821899414,8.182514190673828,5.564929008483887,42444.0,protein_coding,1.0,True,True
GOT1,PAAD,0,0.4545454545454545,11,1.4462165832519531,4.81320333480835,3.3669867515563965,33755.0,protein_coding,1.0,True,True
CYSTM1,PAAD,0,0.3333333333333333,12,3.1841397285461426,7.906982898712158,4.722843170166016,107411.0,protein_coding,1.0,True,True
TGFBI,PAAD,0,0.0833333333333333,12,4.555113315582275,7.332598209381103,2.777484893798828,34924.0,protein_coding,1.0,True,True
EGR1,PAAD,0,0.4,10,1.7591657638549805,6.264618396759033,4.505452632904053,3826.0,protein_coding,1.0,True,True
SERP1,PAAD,0,0.3636363636363636,11,-0.3204360008239746,6.046896934509277,6.367332935333252,61235.0,protein_coding,1.0,True,True
WASHC3,PAAD,0,0.0,10,2.101710796356201,5.0199785232543945,2.9182677268981934,,,,True,True
CLU,PAAD,0,0.0,11,0.5938663482666016,9.7842378616333,9.1903715133667,18115.0,protein_coding,1.0,True,True
SORBS3,PAAD,0,0.0909090909090909,11,1.7163057327270508,6.244401931762695,4.5280961990356445,30803.0,protein_coding,1.0,True,True
SCPEP1,PAAD,0,0.0909090909090909,11,2.4066033363342285,5.498104572296143,3.091501235961914,28664.0,protein_coding,1.0,True,True
SLC35B1,PAAD,0,0.0,9,1.273418426513672,5.6186065673828125,4.345188140869141,8072.0,protein_coding,1.0,True,True
ECHDC2,PAAD,0,0.1818181818181818,11,-0.8966488838195801,5.80427885055542,6.700927734375,31303.0,protein_coding,1.0,True,True
PLBD1,PAAD,0,0.3,10,2.6760294437408447,5.439730644226074,2.763701200485229,64689.0,protein_coding,1.0,True,True
PEX16,PAAD,0,0.4545454545454545,11,0.8824708461761475,4.835333824157715,3.952862977981568,9144.0,protein_coding,1.0,True,True
CAT,PAAD,0,0.0,12,0.6019477844238281,5.317351341247559,4.7154035568237305,33138.0,protein_coding,1.0,True,True
TNFSF10,PAAD,0,0.0,11,2.739232063293457,5.631097793579102,2.8918657302856445,18000.0,protein_coding,1.0,True,True
TMEM54,PAAD,0,0.0,9,3.158684492111206,6.645730018615723,3.4870455265045166,6845.0,protein_coding,1.0,True,True
CLTA,PAAD,0,0.5,10,1.5981144905090332,7.379441261291504,5.781326770782471,113926.0,protein_coding,1.0,True,True
CALD1,PAAD,0,0.0,12,3.151112794876098,6.760944366455078,3.60983157157898,226477.0,protein_coding,1.0,True,True
SRGN,PAAD,0,0.0,8,3.6020665168762207,6.471397876739502,2.869331359863281,16706.0,protein_coding,1.0,True,True
DDX54,PAAD,0,0.25,8,1.1317172050476074,5.470481872558594,4.338764667510986,28306.0,protein_coding,1.0,True,True
RNF11,PAAD,0,0.3636363636363636,11,1.9622173309326167,5.209551811218262,3.2473344802856445,37185.0,protein_coding,1.0,True,True
DDX39A,PAAD,0,0.2222222222222222,9,1.8905861377716064,5.666909217834473,3.776323080062866,10565.0,protein_coding,1.0,True,True
LRP1,PAAD,0,0.3333333333333333,12,3.0330190658569336,6.383646965026856,3.350627899169922,84859.0,protein_coding,1.0,True,True
ATG101,PAAD,0,0.25,8,2.0412280559539795,5.360722541809082,3.3194944858551025,8249.0,protein_coding,1.0,True,True
OBSL1,PAAD,0,0.5,10,-0.2746691703796386,5.289751529693604,5.564420700073242,21131.0,protein_coding,1.0,True,True
PI3,PAAD,0,0.0,9,7.13824462890625,5.145522594451904,-1.992722153663636,1669.0,protein_coding,1.0,True,True
SLPI,PAAD,0,0.0909090909090909,11,5.292911529541016,8.439452171325684,3.146540641784668,2326.0,protein_coding,1.0,True,True
CSE1L,PAAD,0,0.0909090909090909,11,1.8087472915649407,4.635665416717529,2.826918125152588,50715.0,protein_coding,1.0,True,True
NAGK,PAAD,0,0.25,12,1.4381732940673828,6.184167861938477,4.745994567871094,15462.0,protein_coding,1.0,True,True
RRP36,PAAD,0,0.4166666666666667,12,1.435925006866455,5.216984272003174,3.781059265136719,12512.0,protein_coding,1.0,True,True
KLHDC3,PAAD,0,0.2727272727272727,11,1.5371394157409668,5.635331630706787,4.09819221496582,7196.0,protein_coding,1.0,True,True
MBOAT7,PAAD,0,0.0,10,1.8692395687103271,5.729515552520752,3.860275983810425,16471.0,protein_coding,1.0,True,True
C3,PAAD,0,0.5,12,2.5562658309936523,9.50017547607422,6.943909645080566,52859.0,protein_coding,1.0,True,True
GPR108,PAAD,0,0.4545454545454545,11,1.2606205940246582,6.172785758972168,4.91216516494751,7690.0,protein_coding,1.0,True,True
PSMF1,PAAD,0,0.5,8,1.454824447631836,6.355233669281006,4.90040922164917,76153.0,protein_coding,1.0,True,True
DTD1,PAAD,0,0.0,9,1.9433162212371824,4.745385646820068,2.8020694255828857,196465.0,protein_coding,1.0,True,True
ITPA,PAAD,0,0.4444444444444444,9,1.8491415977478027,5.863461494445801,4.014319896697998,15003.0,protein_coding,1.0,True,True
PIN1,PAAD,0,0.1,10,1.8020644187927248,5.781399726867676,3.979335308074951,14426.0,protein_coding,1.0,True,True
UBR4,PAAD,0,0.4545454545454545,11,1.4477496147155762,6.414877414703369,4.967127799987793,135771.0,protein_coding,1.0,True,True
HP1BP3,PAAD,0,0.5,12,0.7763195037841797,5.739867687225342,4.963548183441162,44663.0,protein_coding,1.0,True,True
MACF1,PAAD,0,0.3333333333333333,12,1.7162752151489258,6.180684566497803,4.464409351348877,405862.0,protein_coding,1.0,True,True
EMC6,PAAD,0,0.2222222222222222,9,0.9485077857971193,4.841721534729004,3.8932137489318848,854.0,protein_coding,1.0,True,True
TUBA4A,PAAD,0,0.1,10,2.8801074028015137,6.419734477996826,3.5396270751953125,28460.0,protein_coding,1.0,True,True
PNKD,PAAD,0,0.4444444444444444,9,2.1440906524658203,6.162299156188965,4.0182085037231445,76402.0,protein_coding,1.0,True,True
SRD5A3,PAAD,0,0.5,10,2.67057204246521,5.417380809783936,2.7468087673187256,26988.0,protein_coding,1.0,True,True
CDC42EP1,PAAD,0,0.4166666666666667,12,0.8578262329101562,6.492868423461914,5.635042190551758,8959.0,protein_coding,1.0,True,True
RAC2,PAAD,0,0.25,12,4.752979755401611,5.538241386413574,0.7852615714073181,19188.0,protein_coding,1.0,True,True
KRT17,PAAD,0,0.5,12,8.1754150390625,7.590242862701416,-0.5851723551750183,5406.0,protein_coding,1.0,True,True
EMC4,PAAD,0,0.0,10,1.7606964111328125,6.4415388107299805,4.680842399597168,5158.0,protein_coding,1.0,True,True
PODXL,PAAD,0,0.2727272727272727,11,0.5982613563537598,4.909765720367432,4.311504364013672,57956.0,protein_coding,1.0,True,True
MRPS12,PAAD,0,0.1,10,1.7687063217163086,5.197864532470703,3.4291582107543945,2615.0,protein_coding,1.0,True,True
SNRPN,PAAD,0,0.0909090909090909,11,0.9439258575439452,6.211447238922119,5.267521381378174,155077.0,protein_coding,1.0,True,True
CLN6,PAAD,0,0.3636363636363636,11,1.713254451751709,4.669811725616455,2.956557273864746,50220.0,protein_coding,1.0,True,True
ARPP19,PAAD,0,0.0,9,1.952000856399536,4.952717304229736,3.0007164478302,22839.0,protein_coding,1.0,True,True
LOXL1,PAAD,0,0.5,10,4.231948852539063,6.134881496429443,1.902932405471801,26149.0,protein_coding,1.0,True,True
SUMF2,PAAD,0,0.5,10,1.394500732421875,6.835693359375,5.441192626953125,16669.0,protein_coding,1.0,True,True
PALLD,PAAD,0,0.0,12,4.025538921356201,6.366860389709473,2.3413214683532715,431392.0,protein_coding,1.0,True,True
CD68,PAAD,0,0.0,12,5.131085395812988,6.99936580657959,1.8682804107666016,2647.0,protein_coding,1.0,True,True
MPDU1,PAAD,0,0.2727272727272727,11,1.6028656959533691,5.749425888061523,4.146560192108154,9261.0,protein_coding,1.0,True,True
SLC44A2,PAAD,0,0.0833333333333333,12,2.1608004570007324,6.387997627258301,4.227197170257568,42103.0,protein_coding,1.0,True,True
SNX6,PAAD,0,0.0,11,2.409334897994995,5.125544548034668,2.716209650039673,69090.0,protein_coding,1.0,True,True
RNASE1,PAAD,0,0.0909090909090909,11,-0.3184061050415039,8.279793739318848,8.598199844360352,2051.0,protein_coding,1.0,True,True
SAT1,PAAD,0,0.3636363636363636,11,2.2555947303771973,8.950389862060547,6.69479513168335,3054.0,protein_coding,1.0,True,True
LDLR,PAAD,0,0.25,12,3.017828941345215,5.7213945388793945,2.70356559753418,44455.0,protein_coding,1.0,True,True
CNN1,PAAD,0,0.0,12,3.693718671798706,4.788642883300781,1.0949242115020752,11607.0,protein_coding,1.0,True,True
APOE,PAAD,0,0.3333333333333333,9,4.374432563781738,7.749478340148926,3.3750460147857666,3640.0,protein_coding,1.0,True,True
APOC1,PAAD,0,0.0,10,5.516000747680664,7.516210079193115,2.000209331512451,5103.0,protein_coding,1.0,True,True
PLVAP,PAAD,0,0.0,10,1.5530939102172852,6.399872779846191,4.846778869628906,25903.0,protein_coding,1.0,True,True
DDA1,PAAD,0,0.4545454545454545,11,2.593764543533325,5.412735939025879,2.8189713954925537,13784.0,protein_coding,1.0,True,True
LSM7,PAAD,0,0.5,10,2.231780529022217,6.7742109298706055,4.542430400848389,7104.0,protein_coding,1.0,True,True
NDUFA10,PAAD,0,0.4,10,0.8332128524780273,6.126555919647217,5.2933430671691895,132953.0,protein_coding,1.0,True,True
TRPM4,PAAD,0,0.5,10,2.066029787063598,4.807967185974121,2.7419373989105225,54096.0,protein_coding,1.0,True,True
CRB3,PAAD,0,0.3,10,1.059064865112305,4.902692317962647,3.843627452850342,3445.0,protein_coding,1.0,True,True
LSP1,PAAD,0,0.0,10,3.596686840057373,5.455575466156006,1.858888506889344,39298.0,protein_coding,1.0,True,True
COL5A1,PAAD,0,0.0,10,5.34154224395752,6.598230361938477,1.256687879562378,203070.0,protein_coding,1.0,True,True
LAMA5,PAAD,0,0.0,10,1.1758780479431152,5.909051418304443,4.733173370361328,59358.0,protein_coding,1.0,True,True
METTL26,PAAD,0,0.0909090909090909,11,1.7244858741760254,6.079941749572754,4.3554558753967285,,,,True,True
ATP6V1E1,PAAD,0,0.3,10,2.3139662742614746,6.671257019042969,4.357290744781494,36683.0,protein_coding,1.0,True,True
SH3BGRL,PAAD,0,0.4545454545454545,11,2.332681894302368,6.312944412231445,3.980262517929077,96605.0,protein_coding,1.0,True,True
COX7B,PAAD,0,0.2222222222222222,9,2.6057047843933105,6.907567977905273,4.301863193511963,7936.0,protein_coding,1.0,True,True
NR1H2,PAAD,0,0.25,12,1.7180187702178955,5.631887912750244,3.9138691425323486,53330.0,protein_coding,1.0,True,True
MGAT1,PAAD,0,0.0833333333333333,12,1.0371994972229004,6.419832706451416,5.382633209228516,25112.0,protein_coding,1.0,True,True
TUBG1,PAAD,0,0.4,10,0.8453986644744873,4.639571189880371,3.794172525405884,5559.0,protein_coding,1.0,True,True
ANO1,PAAD,0,0.4,10,4.975728511810303,5.426908493041992,0.4511797726154327,111227.0,protein_coding,1.0,True,True
TMEM204,PAAD,0,0.1666666666666666,12,2.323532819747925,4.709701061248779,2.3861682415008545,26893.0,protein_coding,1.0,True,True
TRAF7,PAAD,0,0.4444444444444444,9,1.749969244003296,5.412948131561279,3.662978887557984,22432.0,protein_coding,1.0,True,True
NINJ1,PAAD,0,0.0,9,1.95991325378418,5.5167107582092285,3.556797504425049,12800.0,protein_coding,1.0,True,True
PIAS3,PAAD,0,0.1,10,1.2309036254882812,4.585123062133789,3.354219436645508,11315.0,protein_coding,1.0,True,True
LRRC41,PAAD,0,0.4444444444444444,9,1.1852831840515137,5.101083278656006,3.915800094604492,42413.0,protein_coding,1.0,True,True
RAF1,PAAD,0,0.4166666666666667,12,0.5803699493408203,5.156608581542969,4.576238632202148,80626.0,protein_coding,1.0,True,True
ENOSF1,PAAD,0,0.5,12,-0.0070471763610839,4.576437473297119,4.583484649658203,42353.0,protein_coding,1.0,True,True
SLX1A,PAAD,0,0.4545454545454545,11,1.163687229156494,4.94403076171875,3.780343532562256,3675.0,protein_coding,1.0,True,True
JCHAIN,PAAD,0,0.4,10,5.27592658996582,6.159184455871582,0.8832581043243408,26277.0,protein_coding,1.0,True,True
ITGB4,PAAD,0,0.2727272727272727,11,4.689003944396973,7.444093704223633,2.75508975982666,36491.0,protein_coding,1.0,True,True
TRIM47,PAAD,0,0.3636363636363636,11,2.820772409439087,5.668731689453125,2.847959280014038,4415.0,protein_coding,1.0,True,True
SERINC3,PAAD,0,0.2222222222222222,9,2.1182937622070312,5.783443927764893,3.665150165557861,25889.0,protein_coding,1.0,True,True
ALOX5AP,PAAD,0,0.0,11,3.723273754119873,5.706663131713867,1.983389496803284,50949.0,protein_coding,1.0,True,True
PEMT,PAAD,0,0.1818181818181818,11,0.849280834197998,4.6074957847595215,3.758214950561523,86146.0,protein_coding,1.0,True,True
TPT1,PAAD,0,0.4166666666666667,12,1.2651290893554688,12.44430160522461,11.17917251586914,7900.0,protein_coding,1.0,True,True
CSNK1G2,PAAD,0,0.4444444444444444,9,1.0526437759399414,5.288977146148682,4.23633337020874,40190.0,protein_coding,1.0,True,True
WDR74,PAAD,0,0.0909090909090909,11,0.8365073204040527,5.052340984344482,4.21583366394043,9468.0,protein_coding,1.0,True,True
RTN3,PAAD,0,0.0909090909090909,11,1.494924545288086,6.367240905761719,4.872316360473633,78446.0,protein_coding,1.0,True,True
MYH11,PAAD,0,0.0,12,2.87766170501709,4.661252975463867,1.7835912704467771,153899.0,protein_coding,1.0,True,True
