gene,location_raw,location
PPIL6,Vesicles,Vesicles
PPIL6,Nucleoli,Nucleoli
ZNF74,Nucleoplasm,Nucleoplasm
ZNF74,Actin filaments,Actin_filaments
NOTUM,Endoplasmic reticulum,Endoplasmic_reticulum
NOTUM,Predicted to be secreted,Predicted_to_be_secreted
RBM11,Nucleoplasm,Nucleoplasm
GALNT17,Golgi apparatus,Golgi_apparatus
GALNT17,Nucleoplasm,Nucleoplasm
GALNT17,Nuclear bodies,Nuclear_bodies
GALNT17,Nucleoli,Nucleoli
ZBTB37,Nucleoli fibrillar center,Nucleoli_fibrillar_center
ZBTB37,Nucleoplasm,Nucleoplasm
ZBTB37,Cytosol,Cytosol
CCDC137,Nucleoli,Nucleoli
CCDC137,Mitotic chromosome,Mitotic_chromosome
CCDC137,Nucleoplasm,Nucleoplasm
RGPD2,Nuclear membrane,Nuclear_membrane
RGPD2,Vesicles,Vesicles
ARL15,Microtubules,Microtubules
ARL15,Primary cilium,Primary_cilium
ARL15,Basal body,Basal_body
ARL15,Cytokinetic bridge,Cytokinetic_bridge
ARL15,Mitotic spindle,Mitotic_spindle
SCN10A,Connecting piece,Connecting_piece
SCN10A,Flagellar centriole,Flagellar_centriole
SOCS1,Nucleoplasm,Nucleoplasm
SOCS1,Vesicles,Vesicles
TCN2,Cytosol,Cytosol
TCN2,Predicted to be secreted,Predicted_to_be_secreted
GAS2L1,Plasma membrane,Plasma_membrane
GAS2L1,Cell Junctions,Cell_Junctions
ATP6V0A2,Connecting piece,Connecting_piece
ATP6V0A2,Mid piece,Mid_piece
ATP6V0A2,Plasma membrane,Plasma_membrane
ATP6V0A2,End piece,End_piece
ATP6V0A2,Focal adhesion sites,Focal_adhesion_sites
ATP6V0A2,Principal piece,Principal_piece
ATP6V0A2,Vesicles,Vesicles
PRKN,Nuclear speckles,Nuclear_speckles
PRKN,Cytosol,Cytosol
TEDC1,Golgi apparatus,Golgi_apparatus
TEDC1,Cytosol,Cytosol
TEDC1,Nucleoplasm,Nucleoplasm
HS6ST3,Nuclear membrane,Nuclear_membrane
HS6ST3,Nucleoplasm,Nucleoplasm
HS6ST3,Actin filaments,Actin_filaments
HS6ST3,Plasma membrane,Plasma_membrane
HGS,Endosomes,Endosomes
HGS,Lysosomes,Lysosomes
HGS,Cytosol,Cytosol
MAPK11,Cytosol,Cytosol
SP140L,Nucleoplasm,Nucleoplasm
TARS3,Cytosol,Cytosol
SMYD3,Nucleoplasm,Nucleoplasm
SMYD3,Cytosol,Cytosol
METTL7A,Lipid droplets,Lipid_droplets
IFNLR1,Cytosol,Cytosol
SH3BGR,Cytosol,Cytosol
SH3BGR,Plasma membrane,Plasma_membrane
FAM174B,Intermediate filaments,Intermediate_filaments
ZSWIM9,Nucleoplasm,Nucleoplasm
TMEM179B,Nuclear speckles,Nuclear_speckles
GPRIN3,Nucleoli,Nucleoli
GPRIN3,Nucleoplasm,Nucleoplasm
KRT6B,Intermediate filaments,Intermediate_filaments
PARPBP,Nucleoplasm,Nucleoplasm
STAC3,Nucleoplasm,Nucleoplasm
STAC3,Cytosol,Cytosol
MUC1,Plasma membrane,Plasma_membrane
MUC1,Predicted to be secreted,Predicted_to_be_secreted
FAAP100,Nucleoplasm,Nucleoplasm
FAAP100,Cytosol,Cytosol
IRF7,Nucleoplasm,Nucleoplasm
IRF7,Cytosol,Cytosol
L3MBTL1,Nucleoplasm,Nucleoplasm
L3MBTL1,Midbody ring,Midbody_ring
L3MBTL1,Nuclear bodies,Nuclear_bodies
BRCC3,Nucleoplasm,Nucleoplasm
FAM131C,Cytosol,Cytosol
FAM131C,Intermediate filaments,Intermediate_filaments
FAM131C,Nucleoli,Nucleoli
LMNTD2,Cytoplasmic bodies,Cytoplasmic_bodies
SPATA45,Cytosol,Cytosol
SPATA45,Nuclear speckles,Nuclear_speckles
PDE6G,Vesicles,Vesicles
PRKG1,Cytosol,Cytosol
PRKG1,Vesicles,Vesicles
NR2F2,Nucleoplasm,Nucleoplasm
NR2F2,Cytosol,Cytosol
DLK1,Golgi apparatus,Golgi_apparatus
TLCD2,Vesicles,Vesicles
LSAMP,Cytosol,Cytosol
AHNAK2,Cytosol,Cytosol
AHNAK2,Plasma membrane,Plasma_membrane
OLFML2A,Nucleoplasm,Nucleoplasm
OLFML2A,Vesicles,Vesicles
OLFML2A,Golgi apparatus,Golgi_apparatus
OLFML2A,Predicted to be secreted,Predicted_to_be_secreted
SP1,Nucleoplasm,Nucleoplasm
MRPL40,Mitochondria,Mitochondria
MRPL40,Nucleoli,Nucleoli
DBX2,Nuclear membrane,Nuclear_membrane
DBX2,Nucleoplasm,Nucleoplasm
DBX2,Vesicles,Vesicles
INKA1,Nucleoplasm,Nucleoplasm
INKA1,Vesicles,Vesicles
PCGF3,Nucleoplasm,Nucleoplasm
LMLN,Cytosol,Cytosol
LMLN,Focal adhesion sites,Focal_adhesion_sites
P4HB,Endoplasmic reticulum,Endoplasmic_reticulum
PSMD13,Nuclear speckles,Nuclear_speckles
PSMD13,Cytosol,Cytosol
PBX1,Nucleoplasm,Nucleoplasm
PBX1,Cytosol,Cytosol
PBX1,Nuclear bodies,Nuclear_bodies
NDUFA4L2,Mitochondria,Mitochondria
SHC4,Cytosol,Cytosol
UBE2L3,Cytosol,Cytosol
UBE2L3,Nucleoplasm,Nucleoplasm
UBE2L3,Primary cilium transition zone,Primary_cilium_transition_zone
NTF3,Vesicles,Vesicles
NTF3,Predicted to be secreted,Predicted_to_be_secreted
BRWD1,Cytosol,Cytosol
BRWD1,Nucleoplasm,Nucleoplasm
BRWD1,Mitotic spindle,Mitotic_spindle
BRWD1,Nucleoli,Nucleoli
BRWD1,Plasma membrane,Plasma_membrane
BRWD1,Vesicles,Vesicles
PMEL,Endoplasmic reticulum,Endoplasmic_reticulum
PMEL,Golgi apparatus,Golgi_apparatus
POU3F1,Nucleoplasm,Nucleoplasm
SNAI3,Nucleoplasm,Nucleoplasm
ZBTB3,Mitochondria,Mitochondria
PRAME,Nucleoplasm,Nucleoplasm
PRAME,Plasma membrane,Plasma_membrane
MYBL1,Nucleoplasm,Nucleoplasm
DRG1,Nuclear bodies,Nuclear_bodies
DRG1,Nucleoplasm,Nucleoplasm
DRG1,Cytosol,Cytosol
ANKFY1,Endosomes,Endosomes
ZNF696,Nucleoplasm,Nucleoplasm
ZNF696,Nucleoli,Nucleoli
ADARB2,Nucleoplasm,Nucleoplasm
ADARB2,Cytosol,Cytosol
ADARB2,Mitochondria,Mitochondria
NRG3,Vesicles,Vesicles
NRG3,Predicted to be secreted,Predicted_to_be_secreted
IFIT1,Cytosol,Cytosol
CXORF38,Cytosol,Cytosol
CXORF38,Vesicles,Vesicles
KCNQ5,Cytoplasmic bodies,Cytoplasmic_bodies
ADAMTSL5,Golgi apparatus,Golgi_apparatus
ADAMTSL5,Predicted to be secreted,Predicted_to_be_secreted
KCNIP4,Vesicles,Vesicles
SPATA31A6,Acrosome,Acrosome
SPATA31A6,Equatorial segment,Equatorial_segment
MORF4L1,Nuclear speckles,Nuclear_speckles
WDR53,Cytosol,Cytosol
WDR53,Plasma membrane,Plasma_membrane
DMWD,Actin filaments,Actin_filaments
DMWD,Plasma membrane,Plasma_membrane
PIGP,Vesicles,Vesicles
IKZF1,Nucleoplasm,Nucleoplasm
IKZF1,Cytosol,Cytosol
PCYT2,Cytosol,Cytosol
PCYT2,Nucleoplasm,Nucleoplasm
NAT8L,Mitochondria,Mitochondria
NPAP1,Nucleoplasm,Nucleoplasm
NPAP1,Plasma membrane,Plasma_membrane
NPAP1,Vesicles,Vesicles
BCAP31,Endoplasmic reticulum,Endoplasmic_reticulum
ARL17A,Nucleoplasm,Nucleoplasm
GNB1L,Cytosol,Cytosol
DNAH14,Basal body,Basal_body
DNAH14,Centrosome,Centrosome
DNAH14,Golgi apparatus,Golgi_apparatus
CCDC190,Actin filaments,Actin_filaments
CCDC190,Cytosol,Cytosol
EVI2B,Plasma membrane,Plasma_membrane
NPIPB4,Nucleoplasm,Nucleoplasm
ZNF829,Nucleoplasm,Nucleoplasm
ZNF829,Nuclear bodies,Nuclear_bodies
THNSL1,Cytosol,Cytosol
THNSL1,Nuclear bodies,Nuclear_bodies
THNSL1,Mitochondria,Mitochondria
ATP6V0C,Vesicles,Vesicles
IFITM1,Golgi apparatus,Golgi_apparatus
IFITM1,Plasma membrane,Plasma_membrane
KLHDC8B,Cytosol,Cytosol
SETD4,Nuclear speckles,Nuclear_speckles
PTCH1,Golgi apparatus,Golgi_apparatus
PTCH1,Primary cilium,Primary_cilium
RTN4RL1,Actin filaments,Actin_filaments
RTN4RL1,Midbody,Midbody
RTN4RL1,Nucleoplasm,Nucleoplasm
RTN4RL1,Plasma membrane,Plasma_membrane
RNPC3,Nucleoplasm,Nucleoplasm
ZNF267,Nucleoplasm,Nucleoplasm
IRS2,Cytosol,Cytosol
IRS2,Aggresome,Aggresome
SPACDR,Acrosome,Acrosome
SPACDR,Vesicles,Vesicles
FAM186A,Nucleoplasm,Nucleoplasm
FAM186A,Vesicles,Vesicles
FAM186A,Plasma membrane,Plasma_membrane
SHOX,Nucleoplasm,Nucleoplasm
SHOX,Vesicles,Vesicles
BICD2,Cytosol,Cytosol
BICD2,Golgi apparatus,Golgi_apparatus
BICD2,Plasma membrane,Plasma_membrane
CCIN,Calyx,Calyx
CCIN,Nucleoplasm,Nucleoplasm
CCIN,Perinuclear theca,Perinuclear_theca
TMLHE,Mitochondria,Mitochondria
GRK1,Principal piece,Principal_piece
LRCH3,Cytosol,Cytosol
LEMD1,Plasma membrane,Plasma_membrane
ATP4B,Plasma membrane,Plasma_membrane
NDUFA13,Mitochondria,Mitochondria
ZNF566,Nucleoplasm,Nucleoplasm
ZNF529,Nucleoplasm,Nucleoplasm
TAL2,Cytosol,Cytosol
AIDA,Microtubules,Microtubules
AIDA,Primary cilium,Primary_cilium
AIDA,Basal body,Basal_body
AIDA,Cytokinetic bridge,Cytokinetic_bridge
CDIN1,Nucleoplasm,Nucleoplasm
KRT5,Intermediate filaments,Intermediate_filaments
NBPF6,Cytosol,Cytosol
NBPF6,Nucleoplasm,Nucleoplasm
GSAP,Vesicles,Vesicles
ANKRD46,Cytosol,Cytosol
PIP5K1C,Nucleoplasm,Nucleoplasm
PIP5K1C,Cytosol,Cytosol
TEX38,Vesicles,Vesicles
ZBTB6,Nucleoplasm,Nucleoplasm
ZBTB6,Mitochondria,Mitochondria
C2ORF76,Endoplasmic reticulum,Endoplasmic_reticulum
POLR3C,Nucleoplasm,Nucleoplasm
WWOX,Golgi apparatus,Golgi_apparatus
WWOX,Cytosol,Cytosol
WWOX,Nucleoplasm,Nucleoplasm
CENATAC,Nucleoplasm,Nucleoplasm
BCL9L,Nucleoplasm,Nucleoplasm
BCL9L,Nucleoli fibrillar center,Nucleoli_fibrillar_center
POLR1D,Golgi apparatus,Golgi_apparatus
POLR1D,Nucleoplasm,Nucleoplasm
KIF18B,Microtubule ends,Microtubule_ends
KIF18B,Nucleoplasm,Nucleoplasm
KIF18B,Cytosol,Cytosol
KIF18B,Nuclear bodies,Nuclear_bodies
KIF18B,Nucleoli,Nucleoli
ZNRF1,Vesicles,Vesicles
ZNRF1,Primary cilium tip,Primary_cilium_tip
ZNRF1,Primary cilium transition zone,Primary_cilium_transition_zone
FFAR4,Plasma membrane,Plasma_membrane
FFAR4,Basal body,Basal_body
FFAR4,Vesicles,Vesicles
BPIFB4,Actin filaments,Actin_filaments
BPIFB4,Cytosol,Cytosol
BPIFB4,Predicted to be secreted,Predicted_to_be_secreted
SAPCD2,Cytosol,Cytosol
SAPCD2,Nucleoli,Nucleoli
SAPCD2,Nucleoplasm,Nucleoplasm
EDARADD,Nucleoplasm,Nucleoplasm
EDARADD,Cytosol,Cytosol
SLC51B,Mitochondria,Mitochondria
SLC51B,Vesicles,Vesicles
MTARC1,Mitochondria,Mitochondria
SOWAHB,Nucleoli fibrillar center,Nucleoli_fibrillar_center
BLOC1S4,Vesicles,Vesicles
BLOC1S4,Cytosol,Cytosol
ZNF749,Nuclear membrane,Nuclear_membrane
ZNF749,Nucleoplasm,Nucleoplasm
KLHL32,Nucleoplasm,Nucleoplasm
KLHL32,Cytosol,Cytosol
MRTFB,Nuclear speckles,Nuclear_speckles
KDM4D,Nucleoplasm,Nucleoplasm
GPAT2,Mitochondria,Mitochondria
GABRA5,Plasma membrane,Plasma_membrane
GABRA5,Actin filaments,Actin_filaments
GABRA5,Cytosol,Cytosol
GABRA5,Nucleoplasm,Nucleoplasm
PPP1CC,Cytosol,Cytosol
PPP1CC,Nucleoplasm,Nucleoplasm
PPP1CC,Vesicles,Vesicles
NAP1L3,Vesicles,Vesicles
NAP1L3,Nucleoli,Nucleoli
NAP1L3,Nucleoplasm,Nucleoplasm
PRELID2,Nucleoplasm,Nucleoplasm
BACE1,Plasma membrane,Plasma_membrane
RGS9BP,Plasma membrane,Plasma_membrane
RGS9BP,End piece,End_piece
RGS9BP,Mid piece,Mid_piece
RGS9BP,Nucleoli,Nucleoli
RGS9BP,Principal piece,Principal_piece
TMEM212,Endoplasmic reticulum,Endoplasmic_reticulum
TMEM212,Nucleoli fibrillar center,Nucleoli_fibrillar_center
THBS2,Plasma membrane,Plasma_membrane
THBS2,Centrosome,Centrosome
THBS2,Cytosol,Cytosol
THBS2,Predicted to be secreted,Predicted_to_be_secreted
RXRA,Nucleoplasm,Nucleoplasm
RXRA,Golgi apparatus,Golgi_apparatus
ANKRD37,Cytosol,Cytosol
ANKRD37,Nucleoplasm,Nucleoplasm
NUDT17,Nucleoplasm,Nucleoplasm
ZNF75D,Golgi apparatus,Golgi_apparatus
ZNF75D,Nucleoplasm,Nucleoplasm
NKRF,Nucleoli,Nucleoli
NKRF,Nucleoplasm,Nucleoplasm
GLDN,Plasma membrane,Plasma_membrane
GLDN,Vesicles,Vesicles
GLDN,Predicted to be secreted,Predicted_to_be_secreted
FCAR,Plasma membrane,Plasma_membrane
KPNA4,Nucleoplasm,Nucleoplasm
KPNA4,Nuclear membrane,Nuclear_membrane
TRDN,Cytosol,Cytosol
TRDN,Plasma membrane,Plasma_membrane
TRDN,Nucleoplasm,Nucleoplasm
OR6P1,Mid piece,Mid_piece
OR6P1,Principal piece,Principal_piece
ZNF501,Endoplasmic reticulum,Endoplasmic_reticulum
ZNF197,Nucleoplasm,Nucleoplasm
SPATA12,Cytosol,Cytosol
SPATA12,Nucleoplasm,Nucleoplasm
SPATA12,Plasma membrane,Plasma_membrane
FAM228A,Nucleoplasm,Nucleoplasm
NAP1L2,Cytosol,Cytosol
NAP1L2,Plasma membrane,Plasma_membrane
RPS23,Cytosol,Cytosol
RPS23,Endoplasmic reticulum,Endoplasmic_reticulum
GNG2,Plasma membrane,Plasma_membrane
GNG2,Vesicles,Vesicles
PCLO,Plasma membrane,Plasma_membrane
PCLO,Nuclear speckles,Nuclear_speckles
RGS7BP,Cytosol,Cytosol
RGS7BP,Plasma membrane,Plasma_membrane
RGS7BP,Actin filaments,Actin_filaments
INSIG1,Vesicles,Vesicles
MYT1L,Vesicles,Vesicles
TMEM222,Cytosol,Cytosol
TMEM222,Plasma membrane,Plasma_membrane
TMEM222,Cell Junctions,Cell_Junctions
ARHGAP30,Vesicles,Vesicles
SEPTIN10,Actin filaments,Actin_filaments
SEPTIN10,Annulus,Annulus
SEPTIN10,Microtubules,Microtubules
FAM86B1,Vesicles,Vesicles
SMYD4,Golgi apparatus,Golgi_apparatus
SMYD4,Vesicles,Vesicles
SMYD4,Cytosol,Cytosol
SMYD4,Nucleoplasm,Nucleoplasm
GPATCH8,Nuclear speckles,Nuclear_speckles
GPATCH8,Mitochondria,Mitochondria
CEACAM19,Mitochondria,Mitochondria
CEACAM19,Nucleoli,Nucleoli
CEACAM19,Nucleoplasm,Nucleoplasm
NF2,Plasma membrane,Plasma_membrane
NF2,Cytosol,Cytosol
NF2,Nucleoplasm,Nucleoplasm
UBE2H,Mitochondria,Mitochondria
HPDL,Mitochondria,Mitochondria
HPDL,Nucleoplasm,Nucleoplasm
KATNA1,Centriolar satellite,Centriolar_satellite
KATNA1,Nucleoplasm,Nucleoplasm
FSD2,Cytosol,Cytosol
ARAP1,Nucleoplasm,Nucleoplasm
ARAP1,Plasma membrane,Plasma_membrane
ARAP1,Cytosol,Cytosol
ARAP1,Vesicles,Vesicles
PDE2A,Cytosol,Cytosol
ZFP91,Nucleoli,Nucleoli
ZFP91,Nucleoplasm,Nucleoplasm
C17ORF58,Cytosol,Cytosol
C17ORF58,Plasma membrane,Plasma_membrane
BCDIN3D,Cytosol,Cytosol
BCDIN3D,Nucleoplasm,Nucleoplasm
BCDIN3D,Plasma membrane,Plasma_membrane
CYP27C1,Vesicles,Vesicles
CFAP73,Nucleoli fibrillar center,Nucleoli_fibrillar_center
CFAP73,Nucleoplasm,Nucleoplasm
CFAP73,Vesicles,Vesicles
BCR,Cytosol,Cytosol
BCR,Plasma membrane,Plasma_membrane
BCR,Nucleoplasm,Nucleoplasm
SPIN4,Cytosol,Cytosol
SPIN4,Nucleoplasm,Nucleoplasm
SPIN4,Centrosome,Centrosome
SPIN2B,Nucleoplasm,Nucleoplasm
VSIG10L,Nucleoplasm,Nucleoplasm
ZNF397,Cytosol,Cytosol
ZNF397,Nucleoli,Nucleoli
ZNF397,Plasma membrane,Plasma_membrane
ZNF397,Microtubules,Microtubules
ZSCAN30,Nucleoplasm,Nucleoplasm
ZSCAN30,Cytosol,Cytosol
KRT16,Intermediate filaments,Intermediate_filaments
HEXIM1,Nucleoplasm,Nucleoplasm
HEXIM1,Vesicles,Vesicles
KRT14,Intermediate filaments,Intermediate_filaments
PDZD7,Nucleoplasm,Nucleoplasm
PDZD7,Primary cilium,Primary_cilium
PDZD7,Basal body,Basal_body
MAPT,End piece,End_piece
MAPT,Plasma membrane,Plasma_membrane
MAPT,Nuclear speckles,Nuclear_speckles
MAPT,Predicted to be secreted,Predicted_to_be_secreted
ERCC6L,Centrosome,Centrosome
ERCC6L,Cytosol,Cytosol
ERCC6L,Nucleoplasm,Nucleoplasm
TMEM17,Actin filaments,Actin_filaments
TMEM17,Golgi apparatus,Golgi_apparatus
C1QL4,Vesicles,Vesicles
C1QL4,Cytosol,Cytosol
C1QL4,Predicted to be secreted,Predicted_to_be_secreted
ZDHHC17,Golgi apparatus,Golgi_apparatus
ZDHHC17,Vesicles,Vesicles
ZNF395,Nucleoplasm,Nucleoplasm
ZNF395,Cytosol,Cytosol
PPARA,Primary cilium,Primary_cilium
PPARA,Basal body,Basal_body
PPARA,Centriolar satellite,Centriolar_satellite
PPARA,Nuclear bodies,Nuclear_bodies
PPARA,Nucleoli fibrillar center,Nucleoli_fibrillar_center
FAM183A,Mid piece,Mid_piece
EFCAB6,Nucleoplasm,Nucleoplasm
EFCAB6,Mid piece,Mid_piece
EFCAB6,Principal piece,Principal_piece
KANK3,Plasma membrane,Plasma_membrane
ACTL7A,Perinuclear theca,Perinuclear_theca
RHD,Nucleoplasm,Nucleoplasm
RHD,Plasma membrane,Plasma_membrane
ESPN,Vesicles,Vesicles
RPS19BP1,Nucleoli,Nucleoli
RPS19BP1,Cytosol,Cytosol
RPS19BP1,Nucleoplasm,Nucleoplasm
C3ORF70,Cytosol,Cytosol
TEAD1,Nucleoplasm,Nucleoplasm
PLCD1,Microtubules,Microtubules
HEATR4,Vesicles,Vesicles
NAP1L1,Microtubules,Microtubules
SLIT1,Plasma membrane,Plasma_membrane
SLIT1,Predicted to be secreted,Predicted_to_be_secreted
LYPD6,Cytosol,Cytosol
LYPD6,Predicted to be secreted,Predicted_to_be_secreted
AKR1C1,Cytosol,Cytosol
AKR1C1,Endoplasmic reticulum,Endoplasmic_reticulum
SPATA21,Cytosol,Cytosol
SPATA21,Vesicles,Vesicles
RNF220,Nucleoplasm,Nucleoplasm
SHTN1,Cytosol,Cytosol
SHTN1,Plasma membrane,Plasma_membrane
SHTN1,Basal body,Basal_body
SHTN1,Centrosome,Centrosome
SHTN1,Nucleoplasm,Nucleoplasm
H1-7,Connecting piece,Connecting_piece
H1-7,End piece,End_piece
H1-7,Mid piece,Mid_piece
H1-7,Perinuclear theca,Perinuclear_theca
H1-7,Principal piece,Principal_piece
ENSG00000187186,Vesicles,Vesicles
ENSG00000187186,Endoplasmic reticulum,Endoplasmic_reticulum
ENSG00000187186,Nucleoli,Nucleoli
ZNF546,Nucleoplasm,Nucleoplasm
ZNF546,Cytosol,Cytosol
GCNT1,Nuclear speckles,Nuclear_speckles
SESTD1,Intermediate filaments,Intermediate_filaments
FNBP1,Plasma membrane,Plasma_membrane
FNBP1,Vesicles,Vesicles
DYNC2H1,Mid piece,Mid_piece
DYNC2H1,Mitochondria,Mitochondria
DYNC2H1,Cytosol,Cytosol
DYNC2H1,Nucleoplasm,Nucleoplasm
DYNC2H1,Principal piece,Principal_piece
BCAM,Nucleoli fibrillar center,Nucleoli_fibrillar_center
RSBN1L,Nuclear speckles,Nuclear_speckles
RSBN1L,Plasma membrane,Plasma_membrane
WDR86,Nucleoplasm,Nucleoplasm
WDR86,Cytosol,Cytosol
WDR86,Plasma membrane,Plasma_membrane
EPOR,Plasma membrane,Plasma_membrane
EPOR,Nuclear speckles,Nuclear_speckles
DCC,Golgi apparatus,Golgi_apparatus
DCC,Basal body,Basal_body
DCC,Centriolar satellite,Centriolar_satellite
DCC,Centrosome,Centrosome
TAF9B,Nucleoplasm,Nucleoplasm
LUZP2,Cytosol,Cytosol
LUZP2,Nucleoplasm,Nucleoplasm
LUZP2,Plasma membrane,Plasma_membrane
LUZP2,Predicted to be secreted,Predicted_to_be_secreted
LHFPL3,Vesicles,Vesicles
CHP1,Vesicles,Vesicles
FPR3,Plasma membrane,Plasma_membrane
FPR3,Primary cilium,Primary_cilium
C11ORF96,Cytosol,Cytosol
C11ORF96,Nucleoplasm,Nucleoplasm
C11ORF96,Focal adhesion sites,Focal_adhesion_sites
PLEKHG7,Centrosome,Centrosome
PTMA,Nucleoplasm,Nucleoplasm
PTMA,Cytosol,Cytosol
ATP13A5,Plasma membrane,Plasma_membrane
ATP13A5,Nucleoplasm,Nucleoplasm
SIRT7,Nucleoplasm,Nucleoplasm
SIRT7,Nuclear speckles,Nuclear_speckles
IFT140,Basal body,Basal_body
IFT140,Mitochondria,Mitochondria
IFT140,Nucleoplasm,Nucleoplasm
AGMO,Vesicles,Vesicles
TLR5,Golgi apparatus,Golgi_apparatus
TLR5,Cytosol,Cytosol
TLR5,Nucleoplasm,Nucleoplasm
USP7,Nucleoplasm,Nucleoplasm
USP7,Cytosol,Cytosol
USP7,Nuclear bodies,Nuclear_bodies
NANOS3,Nucleoplasm,Nucleoplasm
NANOS3,Cytosol,Cytosol
FOXD4L3,Nucleoplasm,Nucleoplasm
NHLRC1,Nucleoplasm,Nucleoplasm
NHLRC1,Cytosol,Cytosol
PLEKHN1,Plasma membrane,Plasma_membrane
PLEKHN1,Cytosol,Cytosol
MAGEH1,Nucleoli,Nucleoli
MAGEH1,Nucleoli rim,Nucleoli_rim
TET3,Nucleoplasm,Nucleoplasm
TET3,Cytosol,Cytosol
TET3,Vesicles,Vesicles
ZNF286A,Nucleoli,Nucleoli
EXD3,Focal adhesion sites,Focal_adhesion_sites
EXD3,Actin filaments,Actin_filaments
C17ORF97,Nucleoli,Nucleoli
C17ORF97,Cytosol,Cytosol
ZKSCAN4,Nucleoplasm,Nucleoplasm
RGPD1,Nuclear membrane,Nuclear_membrane
RGPD1,Vesicles,Vesicles
SAMD11,Nucleoplasm,Nucleoplasm
SAMD11,Vesicles,Vesicles
PERM1,Nucleoplasm,Nucleoplasm
PERM1,Nuclear bodies,Nuclear_bodies
SPRY4,Golgi apparatus,Golgi_apparatus
SPRY4,Cytosol,Cytosol
TRPV2,Plasma membrane,Plasma_membrane
EZHIP,Nucleoplasm,Nucleoplasm
DNAJB13,End piece,End_piece
DNAJB13,Mid piece,Mid_piece
DNAJB13,Plasma membrane,Plasma_membrane
DNAJB13,Principal piece,Principal_piece
DNAJB13,Mitotic chromosome,Mitotic_chromosome
DNAJB13,Nucleoli,Nucleoli
DNAJB13,Nucleoli rim,Nucleoli_rim
DNAJB13,Primary cilium,Primary_cilium
DNAJB13,Primary cilium tip,Primary_cilium_tip
DNAJB13,Vesicles,Vesicles
GABRD,Golgi apparatus,Golgi_apparatus
GABRD,Vesicles,Vesicles
AMY1C,Cytosol,Cytosol
AMY1C,Golgi apparatus,Golgi_apparatus
AMY1C,Predicted to be secreted,Predicted_to_be_secreted
TCEA1,Nucleoplasm,Nucleoplasm
TCEA1,Nucleoli,Nucleoli
NHEJ1,Nucleoplasm,Nucleoplasm
NHEJ1,Nucleoli fibrillar center,Nucleoli_fibrillar_center
FANCA,Nucleoplasm,Nucleoplasm
SECISBP2,Nucleoplasm,Nucleoplasm
C9ORF153,Nuclear bodies,Nuclear_bodies
C9ORF153,Plasma membrane,Plasma_membrane
C9ORF153,Nucleoplasm,Nucleoplasm
C9ORF153,Vesicles,Vesicles
SSX7,Nucleoli,Nucleoli
SSX7,Nucleoplasm,Nucleoplasm
ADH1A,Cytosol,Cytosol
ADH1A,Plasma membrane,Plasma_membrane
ADH1A,Basal body,Basal_body
ADH1A,Nucleoplasm,Nucleoplasm
ADH1A,Primary cilium,Primary_cilium
ADH1A,Primary cilium transition zone,Primary_cilium_transition_zone
SEMA4D,Plasma membrane,Plasma_membrane
SEMA4D,Basal body,Basal_body
SEMA4D,Centrosome,Centrosome
SEMA4D,Nucleoplasm,Nucleoplasm
SEMA4D,Primary cilium transition zone,Primary_cilium_transition_zone
